id	tweet
25363	Ey Peygamber’in hanımları! Siz, kadınlardan herhangi biri gibi değilsiniz. Eğer Allah’a karşı gelmekten sakınıyorsanız (erkeklerle konuşurken) sözü yumuşak bir eda ile söylemeyin ki kalbinde hastalık (kötü niyet) olan kimse ümide kapılmasın. Güzel (ve doğru) söz söyleyin./ahzab32
21870	@USER Rastgele yururken aklına geleyim sızlasın icin
15603	@USER Bırak bilader ya her gece kanser
28649	“Olduğun şeyi, yaptığın şeyde göstereceksin.”    #ThomasEdison   #Çarşamba
12487	@USER Yaaa ben de iyi ki sizleri tanıdım.. Çok teşekkür ederim 🙏💜
29170	@USER Ya arkadaş nerde büyüttün onu da🔵
24858	@USER Sen önce A takımı kur idare et !
10955	@USER Müslüman dediğin dürüst olur. Dürüst mu yönetenler. Her iki sözden biri yalan. Türk dediğin adaletli olur adalet var mı sizde. Kendi fetoya her istediğini verdi ama bankaya para yatiranlar hapiste. Cumhurbaşkanı dediğin tarafsız olur  seninki kendi gibi olmayanı terörist iln edyr
46102	yetkililere duyurulur İstanbul sözleşmesi gelecek nesillerin kurtarılması için iptal edilmeli. Vekiller ne iş yapar,,,
30383	"@USER adlı kullanıcıyı takip etmen ve @USER adlı kullanıcının Tweetlerini görüntülemen engellendi. Daha fazla bilgi al"      Korkak ergen cevap veremeyince engelledi.
41845	Sahte haber yapıyorlar hemde yüzbinlerin hatta milyonların takip ettiği hesaplarında sonra pardon! Ne güzel İstanbul be! Salla gitsin yalandan kim ölmüş? Kim yaparsa yapsın eğer birisi yanlış bilgiyi ortaya atıyorsa ya cahildir ya da art niyetlidir ki ikisinden de uzak durun.
36328	dikkat edin hala itlik kelimesini kullanmadım demiyor #basİTLİKmiş   #ValiBey
31774	@USER Gordunuz mu ne kadar kotuymus ahlaksizca is yapmak secimle gelen secimle gider. Mustafa Cengiz’e darbe yapmayacaktiniz!!! @USER
11007	@USER @USER Şarap yapıyorsun kardeşim iyi güzelde başında türbanın var ..demezlermi şarap müslümana haram kılındı ..başka bir dalda eğitim alsaydın da..o türbanın hakkını versen daha iyi olmazmıydı
16757	@USER Telefon numaranı yaz yerin varsa iyi sikerim seni
26833	#XBANK twitten sonra 1200 puan satış yedi
42063	Çalışmam gerekiyor ya,   bir yandan uykum geldi,   bir yandan da nasıl    Twitter’a bakasım var...
39699	ilkokulda iyiydi aramız diye hatırlıyorum ama 7-8 sene geçmiş üzerinden minimum
27928	İstifa diyen terbiyesizlik yapan bütün hesaplar bi gidin .! Saygısızlık etmeyin .
14992	Slm varmı kastamonudan tanismak isteyen bayan mesaj bekliyorum
44671	Sevgilim yanımda olmadan çıktığım tatile tatil diyemiyorum
30875	Gün, değişime açılan kapı olsun ve umut heryeri sarsın. Günaydın
12433	Sen onu değil sana hissettirdiği şeyleri seviyorsun
40286	@USER @USER 6222 kim sikler ben neler yapıyorum bir halt olduğu yok
41137	@USER @USER @USER @USER harbi iyi ki çıkmışım amk tekrar şükrettim şu an
43181	Bazen iki kelime ile insan roman yazıyor “yanımda kal”
28426	Ali Usta senin değil yaptıklarına gülenlerin aq sen şovmensin ekmeğinin peşindesin de gülen gerizekalılar ne
17357	@USER O kadarını anlayabiliyoruz çok şükür jdjejxjsmx
17377	@USER @USER evet ama görenler benim dediğim gibi anlasın diye atmış main tiviti niye böyle bişey yapmış ki acaba gece gece uğraştığımız şeye bak aq
14518	@USER Onlar da zaten siyasi lider değil, doğal olarak sıkıntı yok
26954	Olum alttaki twette Neşet Baba yine yargı dağıtıyo ya
28388	@USER bir tane bile matematik sorusu cozmedim okul baslayinca ne bok yicem bilmiyorum
30429	@USER Şunu merak ediyorum yanlış anlamayın #HazErleHerYerdeyiz deyip #ErkanMeriçCandır peki bu durumda #HazalSubaşı?🍆mı
19638	Şimdi öyle uzak ki geldiğim yollar,   Yanlış bir öyküdeyim beni yeniden yaz..
34031	@USER Gezizekali kendini birşey bildiğini sanıyor.kul o tarihte hangi manada kullanılırmış bir öğren diyecemde nasıl....
35192	Bölüm fotolarını atan kişi fragmanlardan ss alıp atma istersem Urfalılardan daha deli olurum😂😂 #hercai #reymir
19357	@USER Sitede değil ama gerçek hayatta anonimsin shshxshs
34931	bu packle olan serüvenim de buraya kadarmış elveda uwu olduğum tek pack
32412	daha önce izledim sandığım dizi rain değilmiş ve büyük hayal kırıklığına uğradım izlediğim en sıkıcı diziler arasına girdi tüm olaylar önceden tahmin edilebiliyo 8 bölüm boyunca bi sığınaktan diğerine kaçıyolar sezon finalinde heyecanlı bi şey olur diye bekledim +
44230	@USER Vay be çok şaşırdım. Helal olsun.
41514	@USER @USER Ben tanıyorum onları! Abimin hayatını söndürdüler, ocağımıza incir ağacı diktiler. Annemle babamdan, kardeşlerinden ayırdılar abimi, en sonunda meczup edip hayatını kararttılar.
22659	@USER @USER Sonuç olarak hala evli ve evliyken seninle beraber olan sana bir bağlılığı yokken sana neler yapar az akıl
42555	@USER Belirtmiş olduğunuz konu ile ilgili 444 19 61 nolu KYK KİM’den (Kurumsal İletişim Merkezi) 7/24 bilgi alabilirsiniz. İyi geceler dileriz.
37824	@USER @USER Ben de sizi okumlamaktan çok müteessir oluyom😞😔   Oldu mu?
30586	annem bir arkadaşımdan için gözüm tutmadı dedi,  kötü bir şey yaşamadan iletişimimi kessem mi
39857	İtiraz için teşekkürler kuantum reis
10748	@USER @USER Sizin üstte verdiğini foto daki yazıyla aynı mı?   Milli kültürün inşasından bahsediliyor.siz bilirmisiniz A.Mecit zm.da köle ticareti yasaklanmış ve buna Araplar Kuranı inkar diye  karşı gelmişler.İşte budur Arap kültüründen arınmak
45228	Seri lemina çıktıktan sonra daha iyi oynadı işte tam orda belhanda lazımdı bize
17552	1 hafta sonra gidiyorum sizinde dostluğunuzunda sevginizinde şehrinizinde içine tükürim
14427	Belediyemiz anneler günü için bedava Selda Bağcan konseri düzenlemiş. Anlamlı.
42404	Yeri olan p ve cdler dm bana ulasabilir elazig merkez sikiciniz geldi #elazigtravesti #elaziggay
14816	“Birazdan hava aydınlanacak. Bu işe en çok yanmayan o patlak sokak lambası sevinecek. Kendini gereksiz hissetmenin nasıl bir his olduğunu bilirsin.”
43919	Anne yemeğine rakip bir yemek varsa abi eliyle yapılan saç tavadır, tartışmasız ve net.
43890	Gözyaşları sende iğreti durur, gel mutabık olalım hüzünlerle.   Ben seni anlatayım; sen kendini anlat.
37119	Çok büyük hata yaptım diyor
10526	@USER @USER @USER @USER @USER Nesibe başkanın kardeşine hayrı yok bi siz kaldınız zaten
22911	@USER annem o zaman konusma oyle kizlarla bida dedi
23561	@USER Bazen bedenler yakın olsa bileruhlar birbirine cok uzaktırIrene Cao
21234	Bunu yapanlar insan degil başka bir yaratik yaziklar olsun size😡
39078	yaşadığımızı unutmak için   ne kadar çok şey yaşıyoruz
38992	Yazık. Daha ilk geldiklerinde Ensar muhacir örneğini verip mazluma kucak açmakla övünürdük. Şimdi siyasiler hedef gösterdi, yaka paça gönderiyoruz. Bu insanlar bombalardan kaçıp gelirken sahip çıkıyoruz dediğimiz insanları tekrar oralara mı göndereceğiz.
41852	@USER Ahahahah iyi adam Slimani derken gülüyodunuz. Falcao ancak getir götürünü yapar Slimaninin :))
11604	Çok dertlisin aqam noldu sana?   Ağlayıp, o güldüğü fotoğraflarına bakıyordum yine)
13027	@USER Bir sıkıntı yoktur inşallah abi
13653	@USER Eğer gerçekse; kalkıp buraya yazacağına konumu açıp ailene yolla. Boş yapmanın zamanı değil.
11527	Sevdiğim kişilerin kırıldığım sözler söylemesi çok üzüyor.
23979	1.5yıldır hazırlanıyorum deyip kulübün anahtarını comoliye verip hiçbir hazırlığı olamayanların T.D kovunca hazırlığı olduğunu sanmıyorum bunların vizyonsuzlugu ERSUN YANAL ı kaldıramaz #taraftariçinersunyanal
25102	@USER napıyım reel yengemi hiç sevmem akşini bile sevebilirim o kadar hadhadhdaadhdah
38546	Annem şey diyo keşke ağır bi depresyona girsen de dip köşe temizlik yapsan
30865	@USER Üf ben ne bileyim o da yengeç burcu da dedim acaba mı....
22166	@USER Meyveyi sen bıçakla uzatmicaksin akifum kendine gel
29405	Dax supergro kullanıp memnun kalan var mı, benim yumuşacık saçlarımı niye keçeden hallice yaptı bu meret :’)
17938	@USER @USER Size terörist dediler, Meral Akşener'in namusuna laf ettiler ama siz gidip el etek öpüp, elini sıktınız. Helal olsun Size ne mide varmış..
33283	@USER Terbiyezsiz. Net. Velet ne demek. Maganda diyorum da boşuna değil . Bora yı bir uyarın. #survivor2019
17352	@USER Bizim agno max 4   3 kişinin hakkını mı yedin ne 8.22 😂😂
43457	@USER E hoşgeldiniz geç kaldınız ama
26622	@USER Hiç de bile ben ders çalışıyorum😜
10767	Herkese iyi geceler , Adem'e bol bol rahat uyku ve yemek . AzmetSabretŞukret Swordsman.
13869	@USER aşkım seni istiyorum canım hoşuma gidiyorsun konuşalım yalnızım bekarım aşkım mesaj at bana
10918	@USER Sen bi inşallah sabah uyanamazsın bak başına neler geliyor
31796	@USER Lan denedim ama yine olmadı
25006	@USER @USER @USER Ayağınız taşa değmesin canım hocam,iyi ki varsınız🤗
40939	Bu hayatta herşey hak edene
23207	Liyakat, anti demokratik bir uygulama.   Her şeyin demokrasi ile olacağını zanneden liberaller bin bir takla atıyor yok öyle yok böyle diye
19527	@USER Bu adami  ailesinden cok bülent demirlenk seviyor .Adamı öyle anlatıyor karisi dinlese adama aşık olur benim kocam neymiş diye
24285	@USER Parayı boşver aklı başında olsun yeter aklını yitirdi herkes en zor onu bulmak
39977	Çünkü cemaat mansublarının çoğu iyice kafayı yedi
16923	Bazen moralim bozuluyor sonra aklıma Ali Koç'un başkanımız olduğu aklıma geliyor bir huzur , bir mutluluk
41360	@USER @USER Gs tv yapmaz bu kadarını almayın gazete a spor izlemeyin hepsi aleni fener düşmanıdır.
36128	@USER Bayramlarda fotoğraf çekerek bayramları da öldürdük ondan hep eski fotoğrafsız bayramlara özlem.
23088	@USER Diğer takımlardan dönme olan 3 kişiyi atlamışım abi:d
24715	@USER @USER Bir erkek seviyorsa zaten gitmez gidiyorsa bir sebebi vardır yapılan birşey onu bıktırmıştır. Ayrıca çoğu erkeğin kalbi 5 yıldızlı olsada , bir çoğu erkekeğin de tek düşüncesi 1 eşi olmasını ve son nefesine kadar sadece kendisini sevmesini ister kızlar ve seven unutmaz kolayca.😕
35185	benim anlamadığım yixing sigara içse ne içmese ne, bu sizi zerre ilgilendirmez haddinizi bilin
20092	@USER aynı üstad hayatın dikenli yollarını aşma hikayesini de "i don't dance now i make money moves" diye özetleyerek ayan beyan akıl vermiş
38518	@USER Büyük ihtimal kim olduğunu bilmiyo djdjd
38339	Diyeceklerim bu kadardı bence çok açık dkksldkdks
23585	Götü başı ayrı oynayanlar için de, zorunlu deprem siğortası olsun.✋🏽
29073	@USER Selam ata ben 177/95/51 b.evlerde yalnız yaşıyorum zevk arkadaşları arayışım aklı başında egolardan uzak Seviye gizlilik ön planda olmak kaydı ile 🥂🌹Not; (Sanal degilim !
11366	Bugunde dortmundlu olmadiğim için Allaha şükürler olsun
33620	@USER Şair burda bende orospuyum demek istemis
16418	@USER Ne bilim zaten baya bi hesabını kapattılar 2 3 defa en son canına tak etti galiba
29174	#gunaydin Pozitif olun hayata, oda size pozitif davransın 😇
30790	@USER @USER Sen gerizekali misin? Beni nasil azizci yaptin? Senin gibi parali kopekler icin her elestiren Azizci veya Aykutcu   Ben Ali Koc icin kongre uyesi olmus bir adamim; gotun yerse gel ozelden.   Ben bu adami destekledim Azize karsi gene desteklerim ama adam fossss kabul edicez hepimiz..
41898	Gustavo emre kruse orta sahasi uefayi bile alir lige fazla olmaz ama gelmez gustavo
42178	@USER Gerizekali kadın eski karısı, istedigi ile olur, ayni şeyi erkek yapsa erkektir yapar olur cahil yobazlar
41236	@USER Neyse ki psikopatız ölene kadar #şükürmoment
39093	@USER Kesinlikle cok dogru, ben de staja baslama sinavini kazanip stajini baslatamayanlardanim. Hala is ariyorum. Boyle bir degisiklik en azindan staj yapmak isteyenlere firsat saglamis olur.
45950	Benim Tatlı Yalanım   Nejat 💗 Suna    #BenimTatlıYalanım #FurkanPalalı #AslıBekiroğlu #NejSun 284
45749	Acaba kaç ay sonra daha bu uykuyu bir daha uyuyabilirim🧐
38465	@USER Güvenlik arkadaşın bu kadar ayrıntıyı nasıl biliyor.   Sağlık kontrolünden geçeceği saate kadar nasıl öğreniyor.   🤣🤣🤣Biraz az sallasaydın bari.
12235	Bunu sen istedin, artık senin için yolun sonu, güle güle bebişim    Ben de yaşadığım duygu yoğunluğuyla ardından dans ediyorum şu an 💃🏼💃🏽💃🏾💃🏿💃🏻
13895	Merhaba ben dolandırıcıların yeni hedefi 😂
35625	21 yaşıma geldim hala dişçiye gitmeden bi gün önce korkudan ağlayarak uyuyamıyorum
22615	@USER Çok doğru!Diziliş değilde daha çok verilen mücadele ve oynanan futbol tatmin etmiyor sorun orada.
15116	bütün vücuduma ağda yapcam ya bıktım dalga geçenlerden vay edendim neymiş köprücük kemiğim bile tüylüymüş
36408	Uzun uzun çok şey yazasım söyleyesim var ama ne gerek var
31729	Birlikte oy verip sonrasında kahvaltı yapmaya gitmek mi? Ve sonrasında.... Allahım nasip etmen gerek
19919	şu hikayelerinizi geri yükleme işiniz keşke bildirimlerimize ulaşmadan bitebilseydi de hepimiz mutlu olsaydık
16135	Yemin ederim çıldırıcam kız sevgilisinin yanına yüzüne nemlendirici bile sürmeden pijamalarıyla gidiyor ve 1 yıldır birlikteler D E L I R I C E M !   SIZ BILMIYORSUNUZ ILAHI ADALET SIZEDE KENDINI GÖSTERECEK PISLIKLER
25945	Gidersen unutursun, dilerim öyle olmaz.
31879	Eyy @USER 38 yaşında emekli olacak Eytli yok. Çokkkk kızmışın da bize boş işler, rüşvetçiler, köpük, türedi ve gündemimizde yok diyenlere de oy verecek kadar da kişiliksiz değiliz. İlk baştan söyledik EYT yanında olanla olacak nokta. #EmeklilikteYaşaTakılanlar @USER
29029	@USER @USER @USER @USER Ahahhsh bi de işimin patronuyum yazmış 10 yaşında çocuk burda boş yapıyor işte laf anlatmaya çalışmayın bunlara
44978	Boş DavaDosyası   Emniyet ve yargı içine sızmış karanlık kripto yapının bu dava ile ilgili her türlü gayrı meşru yola tevessül edebilecek, son derece gözü dönmüş, kin, nefret, öfke ve hasetle hareket eden, pervasız, düşük ahlaklı,hukuk tanımaz bir güruh olduğunu ortaya koymaktadır.
15336	@USER @USER Azad seni anlıyorum. Lafım da yok. Sadece pirsincli tanımına takıldım kim olursa ne yapmış olursa olsun bende kadındır
20919	Az önce şimdiye kadar atılmış onca tivitten oluşabilecek ağacı bir düşündüm, sonra seneye şu sıralar ne düşüneceğimi .-.
36554	Sevgiliyle konustuktan hemen sonra tweet atma isteği offf Allahım
25656	@USER Harika vücudun var dilimi her tarafında gezdirmeyi çok isterim izin verirmisin
15723	@USER Mahfi bey niye böyle şeyleri ciddiye alıyorsunuz, herkes uzun yıllardır sizi tanıyor zaten.
24354	#DirilişSöğüt Zalimin celladı adalettir. Hakk geldi, batıl zail oldu!"
14636	Bizim iktidar ve muhalefete ne güzel malzeme çıktı!   #Filistin       Akp yıllardır kullandı,kullanacak.      Siz de kullanın valla,millet seviyor.
26829	Demek ki ülkeyi hep çeteler yönetmiş. Biz REİZ yönetiyor zannediyorduk.
25810	Merhaba arkadaşlar 6 dan beri falan uyuyorum şimdi geri yatıcam,uyku felci yüzünden uyandım
11207	özledim diyemem ama şimdi yazsan seni seviyorum diyebilirim
23548	Adaletin terazisi başka şeyler tartmak için kullanılmış !
46084	@USER Çıplak elle aslan tokatlıyprum şuan
23390	Şimdi bilsen ne kadar özledim seni   Dinle artık geç kalan sözlerimi   Kaybetmekmiş susmanın bedeli   Duy artık seviyorum seni
15444	Salah ın yavaş yavaş  müslüman  yaptığı taraftarı  90 dakikada dinden imandan çıkardın  karius
25996	Bazen sadece Kenan Işık olmak istersin
27995	@USER Bu twitten şu anlaşılıyor, yazanın kaderin ne olduğundan zerre haberi yok. Kader zaten senin ezelde seçtiğin Rabbimizinde dünyada yaratmasıdır ki bunada kaza denir. Sevmende soğutmanda bizzat kaderdir, senin kalbinin seçtiğidir.
25697	FETÖ ve iktidar partisi Balyoz ve Ergenekon ile ülkenin gerçek komutanlarına ve genel kurmayına saldırırken acaba Hulusi beyciğime neden saldırmamışlar. Hulusi beyciğim kirlisiniz. Bu vatanı sesinizi yükselterek kurtaramazsınız. Göreve getirilmiş tüm komutanlarınız Fetöcü çıktı
31357	Birini çok sevmenin bedeli, bir daha kimseyi sevememektir.
13338	@USER Ensonhaber haberci değil, taraftarsınız...      Ensonhaber değil AMPULHABER...
44709	Bazı şarkılar sonmuş gibi,bazı şarkılar oymuş gibi
23606	Şu dünyada gördüğüm en tatlı videolardan biri 💕😍
31114	@USER Anasını siktiğim dm dedim lan kahpe
28472	Annenenize babanıza demediniz o kadar seni seviyorum diye o nolcak'
10126	Verdiler,sonuçta Allah hepsine tokat attı paraları yandı.90%'ı namaz kılıyordu ama tatlı para güzeldi.Şimdi ki çiftlik de aynı yolun yolcusu anlamadığım nasıl inanırlar,hiçbirinin şikayete hakkı yok,devlet vermeyin dese bunlar el altından gene verirlerdi,hak ettiler ağlamasınlar
30244	@USER sonra hiçbir fark olmadığını farkedip üzülme
37367	Sustuğuma bakmayın,öfkemle sabrım savaş içinde
29055	@USER Şehirlerin dili olsaydı neler derlerdi acaba...
