comment_id,post_id,anonymized_user,message,created_at
666,53,57431dc81f5075a0,"Scheissegal welche zeit ihr zurück drehen magt....sowas darf überhaupt nicht passieren","2016-01-23 20:58:11"
667,53,dd71e6b078b19c47,"Steinzeit wäre auch geil gewesen. ein kürzeres Leben, aber eines in Freiheit.","2016-01-23 20:58:11"
668,53,239c3a1ab7ea3684,"Hab mal eine Frage. Ich empfinde die Flüchtlinge als eine Bedrohung, aber gleichzeitig empfinde ich eine starke Apathie gegenüber der Glorifizierung von Schwulen, Lesben und anderen Minderheiten, weil sowas ein Land nur schwächt und es der Lächerlichkeit preisgibt. Wo stehe ich? Meine es ernst und würde gern eine sachliche Diskussion führen.","2016-01-23 20:58:11"
669,53,f3bd31ccf5a543c8,"Die Zeit der eigenen Jugend- und Kindertage ist immer die schönste. Das Leben war unbeschwehrt. 
Wir sollten zurück in die Vor Merkel Zeit, dann würde sie nie mehr Kanzlerin werden.","2016-01-23 20:58:11"
670,53,174de8a7b95a5f9f,"Deutschland war und ist ein Land der Extreme. Dichter und Denker oder Richter und Henker. Ein normales Dazwischen gibt es wohl nicht. Im Augenblick befürchtete ich, daß die übertrieben liberale Haltung ein Erstarken der Extreme begünstigt, übrigens rechts wie links ( und auch reich wie arm ).
Einwanderung ja, aber streng kontrolliert , kriminelle Migranten sofort raus. Auch in Kriegsgebiete...","2016-01-23 20:58:11"
671,53,4427344d16641c91,"78c3a51a8da5e01b... Das ist doch deine Zeit, oder?","2016-01-23 20:58:11"
672,53,b27faf1c7a436af8,"Kann mir einer das beantworten?

Hat jemand von Euch (Familie 2 Kinder) noch 40.000,- EUR am Jahresende zur Verfügung?

https://www.facebook.com/photo.php?fbid=1552097151772024&set=a.1423777074604033.1073741828.100009152636106&type=3&theater&notif_t=like","2016-01-23 20:58:11"
673,53,a79ebca650446a62,"auf jeden fall kein multi kulti keine paralelgesellschaften keine stadtteile wo die polizei sich nicht rein traut keine ausländichen gebetshäuser keine grabscher zur jahreswende keine mit ausländer überfüllten schulklassen kein asylheim keine scheinasylanten","2016-01-23 20:58:11"
674,53,74b9139ebb9d8b07,"Na ja, damals waren die heutigen Kulturbereicherer auch ""nur"" Haushaltshilfen oder Straßenkehrer...falls es überhaupt welche gab in Deutschland, zu der Zeit! Macht schon nachdenklich, wie die Welt sich verändert hat! ?","2016-01-23 20:58:11"
675,53,1522f270d4ef5cd1,"Und es gab nicht wenige Nicht-Berliner vor Ort!","2016-01-23 20:58:11"
676,53,b05b3cabb6f59f3d,"116 Jahren nach.... Islam","2016-01-23 20:58:11"
677,53,23e72b227a9f1ed3,"wunderschöner Film! (y)","2016-01-23 20:58:11"
678,53,69327fd7900aefd5,"Suuuuper! Kein Wahlrecht für Frauen, miserable Jobs, keine freie Berufswahl für Frauen usw. Wo seit ihr eigentlich stehen geblieben?","2016-01-23 20:58:11"
679,53,1b4d829ad7d7fdc8,"Ich mag zwar auch luftige Kleider und Miniröcke, aber diese Zeit hatte einen tollen Kleidungsstil! Orientiere mich ab und an selbst heute noch daran...","2016-01-23 20:58:11"
680,53,704ef5128fe0da10,"Schöne heile Welt","2016-01-23 20:58:11"
681,53,5ff2f8bcff7d9e87,"Das ist doch München!","2016-01-23 20:58:11"
682,53,04165327b30ba7a6,"Da laufen die Polizisten auch noch mit Säbel rum und würden einem die Hand abhacken ???✌️","2016-01-23 20:58:11"
683,53,afa4ad51b38a1978,"Wo Deutschland noch Deutsch war","2016-01-23 20:58:11"
684,53,568c2b3bb1415ec1,"Ich hoffe doch das es Frau Petry besser macht , wenn es so sein sollte !!","2016-01-23 20:58:11"
685,53,fdb002c0bf7d1e85,"jaja...die gute alten zeiten sagt man....ich bin jetzt 51...dann waren ,, meine"" guten alten Zeiten wohl die vor der Angie M.","2016-01-23 20:58:11"
686,53,38db9e426f78422a,"Das waren noch richtige Männer! Und dieser hiphop und Techno scheissdreck hat auch nicht die Ohren der Leute verpestet!!!","2016-01-23 20:58:11"
687,53,6911c3699bba66a3,"Da war die Zeit noch in Ordnung.","2016-01-23 20:58:11"
688,53,9d34cdca8fde498e,"1900 da gab es noch das Große  Kaiserreich und es gab sehr sehr viele Deutsche. Die wurden so langsam vernichtet und Day Land wurde immer kleiner.  Die Poitik wurde weiter so geführt Day Deutsche immer weniger Kinder bekommen konnten. Und nun wird der Rest erledigt,  da Deutschland komplett von der Landkarte verschwindet.","2016-01-23 20:58:11"
689,53,41d57e77a42dca1d,"Diese Kultur darf und kann man nicht kaputt machen.","2016-01-23 20:58:11"
690,53,5f81a683d350b856,"Ich würde lieber in der Zeit Leben als in der jetzigen! Dort gab es noch ORDNUNG !","2016-01-23 20:58:11"
691,53,a2fb1d86468c3e49,"sehr interessant...?","2016-01-23 20:58:11"
692,53,46fde948b449203c,"Wollen wir unseren alten Kaiser Wilhelm wieder ham?","2016-01-23 20:58:11"
693,53,258bcf3c6c040471,"Halt! Moment! Um 1900 hatten Frauen in Deutschland keine Rechte! Weder ein Wahlrecht, noch eine Möglichkeit zu studieren, sie wurden verhairatet und waren zu Hause für Mann und Kinder da. Wenn eine Frau sich nicht so benahm, wie man es erwartete wurde sie wie viele tausende Leidensgefährtinen in psychatrischen Anstalten weggeschlossen! Lebenslang, ohne Chance auf Selbstbestimmung! 
Wenn ihr euch für Frauen einsetzt, dann bitte erst mal nachdeken und recherchieren!","2016-01-23 20:58:11"
694,53,d96edca85f855c21,"Ihr Hast die Moslime, weil sie ihre Frauen keine Rechte gewähren und wünscht euch eine Zeit, in der es für eine west europäischer Frau genauso war.","2016-01-23 20:58:11"
695,53,f9257e1993bc6a68,"zu der zeit war deutschland kaum anders als saudi arabien, eine frau in leggins würde in den knast gesteckt zu der zeit. Schon witzig wie hier einige denken das diese zeit ""toll"" für eine frau gewesen is. Vom Mann beherrscht und zwangsverheiratet, sexueller Missbrauch danach normal. Das waren die zeiten vor 100 Jahren und nicht anders.","2016-01-23 20:58:11"
696,53,0f14a74ab227ffe0,"Da gab es noch keine Ausländer!","2016-01-23 20:58:11"
697,53,31f24f281ccd3cfc,"Ich will nicht mehr in dieser Zeit Leben, in der es nur noch fb und lauter horrornachrichten gibt. Früher was doch alles viel besser ?","2016-01-23 20:58:11"
698,53,5a3abc69637dfbfc,"41ab8cacb9c673ad   du  hättest   damals  in  der Zeit   ein auf  die  fresse   bekommen   wenn  DAS Wort  geil  ausgeprochen  hätte","2016-01-23 20:58:11"
699,53,6dd91291e643fe4d,"Das war ja auch, bevor überhaupt das erste Mal über eine ""Armlänge"" in Deutschland gesprochen wurde.","2016-01-23 20:58:11"
700,53,053686db8e40cb31,"Sehnsucht nach der guten alten Zeit? Nee, nur nach Frieden!!!","2016-01-23 20:58:11"
701,53,bc4fed83fec08b23,"Ja wir haben auch eine andere Wertschätzung und Kultur.
Unseren ""neuen evtl. neuen Bundesbürger"" haben das nicht?","2016-01-23 20:58:11"
702,53,58deed0a9607176c,"Deutsche Geschichte, sehr interessant.....","2016-01-23 20:58:11"
703,53,1f26af84d2cf0882,"Damals war echt alles besser. Nur ein paar Beispiele: Um 1900 lag die Lebenserwartung bei durchschnittlich 46 Jahren lag, man starb an einer Blinddarmentzündung und jeder 5. Säugling überlebte den geburtsvorgang nicht. und Zuviel Smartphone würden die Kinder damals wohl als luxusproblem einschätzen, da sie 12 Stunden täglich ab einem Alter von 4 (!) Jahren in Textilfabriken arbeiteten. Na ja, wenn sie adelig waren, war's natürlich besser... Echt, hohler geht's nimmer...","2016-01-23 20:58:11"
704,53,859ee442ebfeac46,"ist Euch aufgefallen wie viele Uniformierte auf der Strasse zu sehen sind? und die Uniform wurde auch noch respektiert...kein Respekt -> dann gab es mit dem Knüppel auf die 12.","2016-01-23 20:58:11"
705,53,d5549cdfdd1f3e70,"Schön und anscheinend ein ganz friedliches zusammen leben.","2016-01-23 20:58:11"
706,53,ddfed3ed24c51da1,"aber warewn echt kacke angezogen die leute ;)","2016-01-23 20:58:11"
707,53,48cbc5593d0b5657,"Es ist Schön mal zurück zu schauen!!!","2016-01-23 20:58:11"
708,53,59fcf76c05f2c91e,"IHR WERDET FÜR JEDES VERFICKTE WORT BEZAHLEN! IHR SEID DIE WAHREN VOLKSVERRÄTER! 

Spätestens wenn wir Bahnhofwinker nicht mehr mit Teddybären werfen könnt ihr beweisen was für krasse Typen ihr seid, scheiß Stammtischpatrioten.","2016-01-23 20:58:11"
709,53,927c631bd9a97aa9,"Das ist Propaganda für ungebildete... aber von den Kommentaren ist schon abzulesen das es schief geht und die meisten Ahnung von Geschichte haben","2016-01-23 20:58:11"
710,53,5f9529685c9f1503,"Ja, die gute alte Zeit: enge, feuchte Wohnungen, dunkle, unhygienische Hinterhöfe, verwahrloste, sich selbst überlassene Kinder ... http://www.spiegel.de/einestages/heinrich-zille-fotografien-aus-dem-alten-berlin-a-1013931.html","2016-01-23 20:58:11"
711,53,80b091fd3c3429d6,"Vor 100 Jahren hatten wir Frauen auch oft nix zu lachen. Wir wurden von Männern belächelt. Egal wie geistreich wir waren. Wir sollten heiraten und Kinder kriegen.Der Ehemann hatte das sagen.Genau wie es heute noch in vielen muslimischen Gegenden ist.","2016-01-23 20:58:11"
712,53,35c540d179d41638,"Wir wollen unsern Kaiser Wilhelm wieder haben !","2016-01-23 20:58:11"
713,53,d30eb7e377c14ba1,"sensationelle Aufnahmen!!!!","2016-01-23 20:58:11"
714,53,9c4c4043d8067e48,"Da gab es noch sitte und antstand","2016-01-23 20:58:11"
715,53,80199c6e18769bc0,"Köln 1945 - was war das schön. :-( Und nur weil Nazis und solche, die angeblich keine sein wollten, immer mehr Hass und Ängste gegen eine Minderheit verbreiteten. Manche Menschen so kleingeistig.... http://www.zeitzeugenboerse-koeln.de/uploads/pics/00012002.jbh_01.jpg?rand=950165664","2016-01-23 20:58:11"
716,53,045bded39534a384,"Stimmt damals hatten die Frauen keine Rechte, deswegen mussten se auf nix achten...","2016-01-23 20:58:11"
717,53,b6b9747817bead1d,"Das is doch München?...Feldherrenhalle und Theatinerkirche","2016-01-23 20:58:11"
718,53,b6b9747817bead1d,"Zumindest bei 2:08","2016-01-23 20:58:11"
719,53,ba0a4ab1abd58af7,"ah wie schön das war als es noch sowas wie Zucht und Ordnung aber vorallem MENSCHLICHKEIT und NÄCHSTENLIEBE gab....naja aus der TRAUM! Hurra diese Welt geht unter!!!!","2016-01-23 20:58:11"
720,53,a240abc93f978595,"sehr schön und der Marienplatz und der Odeonsplatz","2016-01-23 20:58:11"
721,53,57d9965928daa85e,"Das ist wohl wahr‼️

Da waren die Menschen noch Menschen - und keine Bestien ?","2016-01-23 20:58:11"
722,53,57d9965928daa85e,"f9257e1993bc6a68   Das ist doch Quatsch ‼️‼️  Gewiss es gab mehr Strenge, mehr Indoktrination.....   Aber ich glaube unter dem Strich, war es dennoch die friedliche und schönere Zeit  Und wenn du Menschen jenseits der 90 fragst, wie das Leben früher war, so hörst du unisono:  Da war das Leben noch schön.","2016-01-23 20:58:11"
723,53,4b69474a0c3561f4,"die guuute alte zeit!!!","2016-01-23 20:58:11"
724,53,2fd6d1e97ed3bdc0,"Wenn man bedenkt was danach passiert ist, dann sehe ich das nicht so bunt und friedlich","2016-01-23 20:58:11"
725,53,d96edca85f855c21,"Ihr Hast die Moslime, weil sie ihre Frauen keine Rechte gewähren und wünscht euch eine Zeit, in der es für eine west europäischer Frau genauso war.","2016-01-23 20:58:11"
726,53,9ccd45b46858b948,"Schöne Bilder!","2016-01-23 20:58:11"
727,53,5e73b823ecf1402e,"Da gab es ja auch noch keine Einwanderer...............","2016-01-23 20:58:11"
728,53,c723ac9f3edf185b,"Meine Großmutter hatte 7 Kinder , und so oft ich auch nachfragte ,, sie wollte es nicht ändern   Sie war glücklich , hatte keine Not , alles war friedlich und geschlagen wurde sie von Niemanden!!! Übrigens ; Minirock und Implantate gab es noch nicht , was es nicht gibt kann einen auch nicht fehlen!!!","2016-01-23 20:58:11"
729,53,eb0008e76df484d0,"Wow! Beeindruckend!","2016-01-23 20:58:11"
730,53,380e59d6f2b31fab,"Wie weit damals schon entwickelt Wahnsinn !","2016-01-23 20:58:11"
731,53,bb70291aaccc2ea6,"Achja weil es da auch so viele Frauenrechte im allgemeinen gab :D","2016-01-23 20:58:11"
732,53,683b15d8cc28e597,"f878c80d1270bf5d da sahen die Frauen noch aus wie Frauen und bei den Männern das gleiche","2016-01-23 20:58:11"
733,53,c138d9b61ba8dee9,"Da könnt ihr erzählen was ihr wollt das war eine schöne Zeit wäre der Erste Weltkrieg nicht passiert beziehungsweise hätten sie ihn uns nicht aufs Auge gedrückt wäre der zweite auch nicht passiert vielleicht wären wir dann heute eine moderne Monarchie mit dem Kaiser der zu seinem deutschen Volk steht das wäre glaube ich wunderschön :-)","2016-01-23 20:58:11"
734,53,39cad1cb29b7b1c3,"TRÄUM..TRÄUM...TRÄUM...;-) !!!.....schluuuchz! ;-(.........!!!","2016-01-23 20:58:11"
735,54,75673f882810b867,"Also wie in Deutschland","2016-01-24 10:03:26"
736,54,0170964647556251,"Ist doch in Deutschland nicht anders.","2016-01-24 10:03:26"
737,54,c1a7906f0bf992a9,"Was bringt es sowas zu vertuschen? 
Macht doch alles nur schlimmer wo ist der sinn....","2016-01-24 10:03:26"
738,54,ad0b342347a47205,"Es ist überall das selbe früher War Indonesien auch Christlich und heute sind Sie in der Minderheit nur lslamismus und das passiert mit Europa auch wenn unsere Politiker und Gutmenschen nicht endlich wach werden","2016-01-24 10:03:26"
739,54,3286ebb111881207,Sauerei....???,"2016-01-24 10:03:26"
740,54,6b77321df4901956,"Bin ja richtig froh, das nicht nur wir deutschen fuer dumm verkauft werden ......","2016-01-24 10:03:26"
741,54,9ff2a901db9fcc76,"na was solls ist doch bei uns genauso","2016-01-24 10:03:26"
742,54,0f14a74ab227ffe0,"Das ist doch schon immer so. Vor über 20 Jahren wurden die Zahlen der ausländischen Verbrecher schon geschönt!","2016-01-24 10:03:26"
743,54,5f621cc5c451c595,"Bei uns in bedeutet der Code Männer mit Dunkler Hauttyp","2016-01-24 10:03:26"
744,54,62ada1c16a24b1d2,"erzählt doch mal was neues","2016-01-24 10:03:26"
745,54,5839ee413c7491d8,"Genau das gleiche auch in Deutschland","2016-01-24 10:03:26"
746,54,bddb854dbb376d3a,"die sind ja genauso doof,,es kommt doch irgendwann raus","2016-01-24 10:03:26"
747,54,723e0f2dd4155ac1,"Ist doch hier genauso ...100 pro","2016-01-24 10:03:26"
748,54,6c96bdce839cebc9,"durch diesen flüchtlings-strom hatt europa angst dass es zu grunde geht und deshalb wierd alles verschwiegen.es sind unsere politiker die alles verschweigen und vertuschen wollen,doch die wahrheit kommt trotzdem ans licht","2016-01-24 10:03:26"
749,54,0bf65dc52927af53,"Überall werden die Bürger nur noch verdummt! Wie bei der Massenarbeitslosigkeit in Deutschland! Viele denken tatsächlich die Arbeitslosigkeit ist deutlich zurückgegangen da nur ca. 3 Millionen öffentlich dargestellt werden! Schätzungen liegen heute bei über 10 Millionen Arbeitssuchende allein in Deutschland! Sogar offiziell haben wir ja schon knapp 8 Millionen Hartz IV Empfänger! Jetzt sind noch über eine Millionen Zuwanderer dazu gekommen! Aber die offizielle Arbeitslosenstatistik bleibt seit Monaten fast gleich! Die über 1 Millionen Neubürger sind ja nun auch arbeitslos!","2016-01-24 10:03:26"
750,54,d0d75042a6c963fb,"Das ist wohl eine EU Order.... willkommen im Club","2016-01-24 10:03:26"
751,54,749ae7c47b9393ec,"Wenn das war wäre,
wäre es ein perfecktes Beispiel dafür, wie der Staat die Informationen über die Flüchtlingssituation deckelt. Da hilft dann auch die Pressefreiheit nicht mehr viel. Mit Transparenz hat das auf jeden Fall nichts mehr zu tun.
Wir können an dieser Stelle nur hoffen, das es bei uns hier nicht genau so abläuft.","2016-01-24 10:03:26"
752,54,98bcad5f21e50ede,"nicht nur da werden sie belogen was das angeht. Wenn Sie überall die Wahrheit sagen würden was das angeht hätten die wirtschaftsflüchtlinge nicht mehr viel zu lachen.","2016-01-24 10:03:26"
753,54,727c25e7e23d2693,"Wenn wundert es? In Deutschland ist es ja genau das gleiche.","2016-01-24 10:03:26"
754,54,43df0d007ac14817,"schau schau - die NWO wirkt auch dort !","2016-01-24 10:03:26"
755,54,95fb2ccfcb0841b1,"Ist doch bei uns nicht anders, diese Drecksmedien schweigen oder lügen was das Zeug hält.","2016-01-24 10:03:26"
756,54,a9f6c1486baf17a0,"sind Politiker in einem weltweiten Verbrecher syndikat","2016-01-24 10:03:26"
757,54,a9f6c1486baf17a0,"wird das Volk in jedem Land nur noch belogen","2016-01-24 10:03:26"
758,54,9e5b90fed8fe27b2,"warum sollte es in Schweden anders sein als bei uns?","2016-01-24 10:03:26"
759,54,d296261c9075370e,"Ist der Unterschied zwischen schwedischer und deutscher Berichterstattung so groß?","2016-01-24 10:03:26"
760,54,9a0b342f8ecf6082,"Trau nur Dr Statistik,  die du selbst gefälscht hast","2016-01-24 10:03:26"
761,54,e514ebcbb458ac28,"Wie bei uns","2016-01-24 10:03:26"
762,54,03f9e5e49be785a6,"Ist das hier anderes ?","2016-01-24 10:03:26"
763,54,71ab331df74bb9e7,"Hallo? Wieso Schweden? Ist es nicht auch hier langsam mal erwiesen bewiesen, das wir nur verscheissert werden, bzw eigentlich ja schon vor dem ganzen Mist","2016-01-24 10:03:26"
764,55,37d813768f3b4f07,"Lasst taten sprechen !!!
Bitte weiter Teilen .
Wir müssen unser Land selbst in die Hand nehmen wenn die es in Berlin nicht schaffen. 
https://www.facebook.com/events/781160761986029/","2016-01-24 12:14:57"
765,55,5c63a2106a822217,"hauptsache so viele möchtegern fachwörter in den text hauen, damit keiner merkt was für ein nichtssagender quatsch der text ist. das passiert also wenn ein nazi den duden liest","2016-01-24 12:14:57"
766,55,6c130d010f4b7e11,"Wo ist Ihren Patriotismus? In welchem Land sind Sie? Deutschland ist nicht mehr die alten deutschen? schreit Geschichte","2016-01-24 12:14:57"
767,55,0579907c24b933e2,"Ach 37d813768f3b4f07, alter Fascho! Heut schon nen Asylheim abgefackelt? Viel Spaß als einziger Gast auf deiner Demo","2016-01-24 12:14:57"
768,56,ea06ade21927d9a3,"so so !","2016-01-24 14:38:10"
769,56,a518c895eb974905,"Glauben versetzt Berge, oder","2016-01-24 14:38:10"
770,56,75673f882810b867,"Merkel wird sich dies Jahr auch noch 180 Grad drehen und sich dann 2017 Wiederwählen lassen und dann hat Sie 4 Jahre Zeit ihr Unwesen weiter zu treiben ........ Und ich Wette das Volk fällt auf IM Erika rein .","2016-01-24 14:38:10"
771,56,fb88e222ad5f359e,"Danke an die Regierung für die Spaltung der Gesellschaft, der Krieg hat begonnen, let's go...","2016-01-24 14:38:10"
772,56,2520328049e5d819,"vor allen Dingen wird Merkel das Ausländerwahlrecht einführen und somit kann sie wieder gewählt werden.Und dann sind wir die Arbeiter für die hier umsonst lebenden Ausländer.Wir müssen radikal etwas verändern sonst sind wir verloren.","2016-01-24 14:38:10"
773,56,1855c60e16aaf741,"Wie sieht diese so richtig gegen die Wand fahren denn aus?","2016-01-24 14:38:10"
774,56,0ceab2638bf6af6d,"Aus aus aus wir schaffen das nicht mehr / ich habe immer noch Sylvester vor Augen. Ich kann verzeihen aber nicht vergessen.","2016-01-24 14:38:10"
