id,text,hs
17125,"cevremizdeki tum ulkere dusen ates bizim kapmza dayandgnda bize 15 temmuzdaki sokaga ckn diyebilecek bir yigit gerek gun gorduk gucumuz herseye yetiyor yeter birlik olalim , tum dogru yanlslar bir yana unutulmamasi gereken gercek budur bugun !",0
16490,"@ user eger bir kzn profii fotografiar beiden yukar ksa boyiu , omuzdan yukar sisman , sadece gozieri gorunuyorsa kacn !",0
28427,"zengin birisi ,  nun guvenilirligini takvasn gorunce  na kzn verme teklifinde bulunmus . evlenmisler . adam anlatyor :  bir gun hanmn babas geldi bana dedi :  allah  tan kork ! hanmna bazen peynir , felafil , ful yiyecekleri al .",0
16949,@ user geceden beri mide bulants kusma sikayetiyle 3 cocugumu birden acile goturuyorum doktor ilgilenmeyip poliklinige sevk etmek istiyor 184 hekim herhalukarda doktor hakl diyor nasl is ?,0
30488,"@ user @ user erdogan ; birsey yokken '' gulen'i bitirme plan 2004 mgk '' samimi sekilde imzaladi , bitmesi icin , kendince ; butun adimlari dogru atti , nasilki ; medya hassaten dogan grubununda dogru attigi gibi.sasilacak olan cemaatin ; hayati olaylari okuyamamasi tabiri caizse apisip kalmasi",1
24860,bugun yine inisli cksl bir gun ... # exo # exo_tempo # weareoneexo # exo_dontmessupmytempo @ user,0
26941,@ user cok iyi iste istiyorsunuz,0
42288,@ user izci kamp gidip oralar yakp sonra devlet yangnla bas edemiyor alg yapmak sana yaksr,0
17508,@ user e gore erkekler ask olma problemi degilask kalma problemi yasar,0
43145,tahmin edin dogum gunumu  yeni yasn senin kadar guzel gecsin  diyerek ctay allahuekber daglarna ckard,0
15284,"@ user adamn ailesi ihtiyac duydugu zamanda srt cevirdi , tek ailesi hazan kald . # yaghaz # fazilethanmvekzlar",0
35511,simdi tavan yapariz ! ! ! ic icleri eski bakan abdulkadir aksu vakflar bankas genel mudurlugune atand.. bundan boyle ekonomimiz yukselis trent'ne gecer ucar gideriz.. aklma mukayyet ol allah im,0
25894,"nezaketi eziklik , iyi niyeti kerizlik sanyorlar . herkes kalbi kadar .",1
35658,kanka stalk hesabn var beni stalklyorsun seni stalker,0
10597,"@ user inanma muptezele yakup abi , kendisi siyasileri fetoyle tehdit edip sosyal medya tetikciligi para koparmaya calsan bir tip , il valisiyle bile gecmiste mahkemelik olup ceza almslg var",1
17052,@ user once izledim 'hayalet kopek balg ',0
18366,@ user abi hic kufredesim yoktu . boyle yapyorsun ?,1
34724,@ user olcak olan sefer normal bi sekilde atcak,0
18311,spiker belarus  a lulerburgaz dedi bunun otesi yok amk hdakfkswjdlwjdlahdsshfsshfssjflsjdssskpdjwpfjspdkegskwlwlwlwpwpwgwgw,1
18751,yanls oldugunu bildigin yolda bile bile ilerlemek,0
16313,2 tane finalimin olan bir sabaha uyandm kadar guzel bir gun olabilir,0
43215,simdi hazrda sevismek istiyen deliler amini yalatmak istiyen varmi,1
45430,yllar ikimizden cok seyler goturmus,0
15815,yllardr bekliyor kalbine degmeyi cumleler,0
40771,iban atp duygu somurusu yapmyorum fakirim,0
35282,@ user @ user ulke super guc olamad kendisi super super guclu bir zengin oldu..,1
24696,trabzonspor prim yapan icimizdeki gs  lilere gecmis olsun diyor yine icimizde senol gunes icin bjk  yi tutanlar tebrik ediyorum .,0
43714,herkes icin iyi olmaya calsrken kendim icin beterin beteriymisim,0
23843,insallah sinan selcuk inan yenilenmez bosa masraf ... ... ... .,0
24420,"sahsn , sahsn  kadna siddet  konusunda bilirkisi ekrana ckp konusmalar yapabilmesinde emegi gecen herkesin abv .",1
25892,@ user yooo yagcs neler adetim degildir sadece cok kymet verdigim insanlar istemeden olsa krdysam gonlunu almasn bilirim layd 'm,0
43272,aga arsenal tottenham nasl mac dunyann iyi ligi gercekten,0
27080,@ user hic pozitif degilmissin ...,0
33333,sabah arkadasna bir olay anlatrsn arada bunu sana imalayp durur ... tesekkurler @ user,0
16104,@ user ahahahahhaa gece gece guldum yaa allah'ta sizi guldursun,0
36889,@ user @ user hosgeldiniz abi sasirdik sizi gordugumuze burad,0
27299,twitter once atlms yererlerdi tekrar tekrar atp tweetler ilk gorup begenen bi guruh var siktirin gidin facebook  a amk,1
12141,gecen sene hayatmn zor guzel zamanlarnda sinem otelde gece televizyonu ack brakp uyurdu.. kara sevda baslard yine saatlerde . hayat guzellestiren tek bi sey vard ozamanlar ... asktm . sabahlar saatlerde uyanr aglardm yine..,0
35219,# saglkclarkusturdunuz bir acklama yapn artk sayn bakan @ user,0
22038,sozun guzeli.. soyleyenin dogru olarak soyledigi.. dinleyenin yararlandg sozdur..,0
36879,hayatmla ilgili cok seyden eminim.biri yaslanmak istemedigim.semtte cam onunde bekleyen yasllar var.ey insan evlad neyi bekliyorsun ? benim omrumden alsn bebelere sabilere versin.oykulere versin,0
43985,@ user merhaba . ozur dileyerek sormak istiyorum . simdi hain misiniz vatanperver mi . hayr hainseniz sizi seven takip eden twitlerinizi begenenlerde ben dahil hain mi oluyoruz . ksacas efendim sizi sevmeyenler nicin sevmiyor ?,0
28458,"oyle bir cumle kur , seyi arkamda brakp sana geleyim .",0
39814,sen gelcem sirtimda tasirim,0
10904,kardesim ( 14 ) : abla intihar etme yontemi soylesene bana ben : bizim evden kendini at olsa 12 . kat kardesim : yok kesin olum olur aklnda nasl bi intihar hayali kuruyor cocuk gdjsgdjsj,0
39382,cok fav gelince gerilip tweeti sessize alyorum ... ..,0
19636,@ user @ user insallah duzelir sorun askm demek zaman,0
41429,@ user herkes nasl yazdgn yazms bir tek ben defter tutmuyorum herhalde,0
43176,@ user @ user bi gun kendimi nasl kaptrdysam bostanl dolmusunda klip cekiom ferusun cimcsrmesiyle kendime geldiydim,0
31224,@ user @ user bunlar pislik akl.uydurulmus yahudi adetlerini ulkemizde utanmadan birde mevki para alarak pazarlyor namussuzlr,1
26224,"@ user yoneticilerin isi tribune oynamak degil , gercekleri konusmak olmal .",0
26734,@ user musluman bir ulkede camiyi muze yapacaksn olmad icinde dansoz oynayacaksn namaz klamayacaksn,1
43112,the perfection ( 2019 ) filminin nesini begenmediniz zevksiz rezalet insanlar,1
25881,bak burda yazyor ? du ~^,0
44572,samimi bir sekilde benim icin vakit ayrabilecek kimse kalmams . bana cok yazk !,0
23117,"@ user diyarbakr  dan olup seviyeli , saygi , guven gizlilik dahilinde sohbet etmek reel gorusmek isteyen bayanlar tek erkek arayan ciftleri dm  yebekliyorum",0
35755,pu agzn yuzunu si*eyim senin,1
38976,"@ user elek hanm cok hakl bir tespit , sn borges  e hak veriyorum",0
28869,@ user slm sizi tanimak isterim eyer kabul ederseniz,0
44727,@ user saraylarda olur oyle ikazlar allah dan ucuz kurtuldu imamoglu,0
26132,@ user nerden gelmis aklna boyle birsey,0
10307,istediginiz kadar sarklar soyleyebilirsiniz binbir gecelerde istediginiz yerde herkese,0
32407,"reis lafn dolad lan agzma , kaptan adamm ben , gemide onume gelene reis diyorum..",0
40825,@ user mention icin seni yiyebilirim,0
10729,@ user cok guzelsin minik bebegim agubugu diyesim geliyor gordukce,0
43625,"@ user @ user tarm orman bakanlgnda atamalar orman ksmna projeler orman ksmna 2. ceyrekte norm bitecek , ardndan atama dediniz ... norm bitti ... bahane kalmad ... 2 yldr oldugu yine tarima atama yok ! # ziraatmuhendisleriatamabekliyor ormanatand sratarmda 3",0
10327,ayrica sen gozumde baskayken.simdi bir hicsin ben sana karsi senin mutlu olman icin herseyi yaptim seda laf dedin eyvallah dedim bana ilk iftira altildi eyvallah dedim babama yalan soyledin eyvallah dedim abime yalan soyledin birbirimize girdik eyvallah dedim,1
11665,@ user benim gordugum sacma seylerden : (,0
33643,@ user hocam cok verimli olacagna inanyoruz . selam sayglarmzla ...,0
10367,normal arkadaslar yan yana olduklar zaman cips kola falan alr gidip bebe biskuvisi aldk yolun kenarna gecmis yiyoruz xgxgc herkes bize bakp duruyo xhcgcyj,0
26637,8 kisi kald be yazklar olsun size shshshshs,1
14294,tamam m ? ? t a m am ...,0
24238,cidden sinirlendim . severim filan kopyaclk yaptklar anlamn degistirmez . kopya ceksek olay olur ... yg oyunlarna kann kann ... guzel pazarlyor,0
40704,@ user gunaydn kurban bayramnz icten dileklerimle kutlar sevdiklerinizle mutlu huzurlu bir bayram gecirmeniz dilegiyle,0
15154,koray aydn @ user nin olumu olacak benden demesi . zaman gosterecek . ayrca zattan haz eden kimseyi duydum gordum .,1
19839,"# ayngemidedegiliz peter schiff : 'turkiye'ye sattgmzdan fazla mal alyoruz , tl deger kaybediyor ' .",0
39968,@ user sunni kzlarda ortak bir gen falan m var ? cok guzel,0
29436,@ user @ user bunu sadece benim anlayacak olmam uzdu sldldl,0
36732,@ user hos geldin bide dm gel sen,0
41592,@ user tum hayatimi izmirde gecirmis olarak bunu kimin uydurdugunu merak etmekteyim aq,1
35647,camlar acmaya korkuyorum ejderha iceri ates ufluyo oyle bi scak var,0
11490,"kimbilir ... uzak bir gunde , busbutun baska insanlar olarak tekrar karslasrz guluserek birbirimize ellerimizi uzatrz ... # sabahattinali",0
21014,@ user @ user iste once dinozorlar var alem insan icin yaratlmadm zaten,0
25610,gozlerin gozlerimin gozledigi gozleri gozleseydi gozlerin gozlerimle goz goze gelirdi,0
25366,"sabah ayagm kap esigine vurdum , bunlar operasyon kararnn sonuclar ! hokumetimizin yanndayg evelallah !",1
25984,@ user gonki tabala sonuz olacak,0
43663,mukemmel insan yerine.. mukemmel hissettiren insan lazm..,0
27579,hic kimseye inancndan dusuncesinden dolay kars ckp cephe almadk fakat tasdik takdir edilecek seyler var edilmeyecek seyler var .,0
16689,"@ user @ user @ user daldan dala bircok mesaj atmssnz , aradm bahsettiginiz umit bey ilgili linki goremedim . eger ortalkta dolanan , iceriden cokertmek vb tezlerden farklysa , hic duyulmams yepyeni bir tez yeniden gondermenizi rica ederim , bakaym kacnc versiyon",0
42989,@ user kotuler eninde sonunda kaybeder bro.d oturma organimla guluyorum . ddddddd,0
40535,diagne mitroglou resmen patlad . maliyetleri kadar ? ustune falcao gelecek ? kimse konusmuyor ? cunku hedef ali koc,0
37694,@ user gunaydn topragim gunun guzel gecsin insallah,0
35389,@ user kendini cok yorma iyice dinlen,0
13370,"son donem insanlk deccalarn fitneleri anarsizm , ahlakszlk dinsizlige kayp yoldan cknca allah ebabil kusu ceza uyar olarak yerde bir canl turunu helak edici olarak gonderiyor..bu dabbe-tul arzdr..",0
32687,bir tweet'i nasl dovme yaptrrm oynat bakalm,0
36843,@ user emo olum rengin sokundan ckamadm bizim mor renkli formayla yarsr he,0
20998,parmak uclarma tovbest bir seyler oldu hassaslasp krmzlastlar anlam veremiyorum,0
21927,"bunlar hayatn tuzu biberi , ben tuzu biberi cok severim",0
23932,"cann skldgnda gidip keyfin istediginde geldigin icin senden , seni defasnda kabul ettigim icin kendimden nefret ediyorum . umarm uykusuz gecirdigim oldugum gecenin bedelini odersin .",1
17143,arastrma kulak burun bogaz  a redevu aldm m,0
24759,fenerbahce - kasmpasa macnda mac 2-2 giderken 90 . dakikada reyes i oyuna sokmakla neyi amaclyorsunuz amk cocuklar a.q adam takma stoper alnmad m ?,1
12328,simdi hayat sadece yaslandgmz bir yer .,0
14809,akfc kadar yastan vuruyorsunuz biraz saygnz olsun zaman . hadi bize kars degil onu gectim insanlarn ailesi var burada . murat  a kadar cirkin seyler yazlyor ... nefretliksiniz gercekten . # hilmur,1
15125,kz instagramda banyo dahil evinin kosesini cekip paylasms . kz m takip ediyoz emlakc mahmut abiyi mi belli degil .,0
10141,"@ user cok tesekkur ederim , birlikte guzel gunlere",0
26472,bir insan sasrtmak bazen buyuk hayal krklgn yaratr,0
21048,@ user herkezin sevdiklerine kavusmasn diliyorum yuce allah'tan bitsin artk kabus sevdiklerimizle uyandr bizi artk allah'm kokularna hasret kaldk @ user @ user @ user @ user,0
37916,"- eee  baba , belli aldatlms duygusuna kapld . - dogru diyorsun meseleyi nasl cozecegiz bende tam olarak bilemiyorum . tek sgnagm bana olan ask , yoksa bittik . - seni affede bilecek kadar sever mi ! ! !",0
40294,konuyu bilmeden bosa akl yurutmeyin.. uzun hikaye.. ben aldm alan alr almayan almaz,0
37657,@ user @ user @ user ahahaha merakla bekliyorum degil bekleyis benim mezun olmama kalmasnda,0
27959,@ user ali koc oructa susu icmeyecekti . mehmet goktas arayp onun nezdinde tum muslumanlardan ozur dikeyecek .,1
42788,@ user yuz altms bin kisi isinden atlp terorist damgas vururken adeta soykrma ugrarken hak adna insanlk adna hukuk adna hic bir itirazn olmad suclar yoksa donerler kadar zormus degilmi allah yavas yavas kendi tartnzla tartyor sizi keske samimi olsanz,0
32501,@ user sizde vicdan haktan yana olma hakkaniyetli davranma vasiflar kaldimi ? hepiniz sahtekarsiniz secimin cok net kazanani @ user dur istediginizi yapin dususunuzu durduramazsiniz,1
18524,# 28gunegitimkalkiyor kamu icin iki maas ozel icin dongnce is problemi son buluyor,0
19844,size cok 2018 yaksr . yeni nesile yeni puan sart . # ogrtmnatamasi2018puanininhakki @ user @ user @ user @ user,0
20438,"buyuk yeminlerden vazgecip , donmedik",0
11550,senin burnunda tutebilmek icin benim kadar yanmam lazm .,0
36297,uyanmak icin benim ayaga kalkmam bekleyen insanlar uyanmazsanz uyanmayn ben zaten ayaktaym,0
39614,edirneyi cok ozledim tweet kadar tesekkur ederim,0
10687,"yanls , bastan yanls bir siirdi , biliyorum omrumuzun yakn gecmisi kadar dogruydu ancak , kimbilir  kalbim unut siiri ",0
38528,@ user trolsun ondan kelek . temmuz 2019 katl . infial yaratacak bir sey yazp takipci kazan . milliyetci falan degilsin . baskasnn uzerinden kazanmaya calsan bir asalaksn .,1
20268,# memurogretmenler yorulduk artk parmaklarmz agrd yazmaktan bakan goren sayn @ user @ user,0
24677,oha amk kimseyi tanyamyom sevdim hesaplar lannnnnnnnnn,1
41208,"birisini gercekten sevdiginde , onun yaptg hatalar hislerini degistirmez ..",0
20568,@ user pp sini gorunce bi yorgunluk cokuyor zaten ..yazlar hic zaten,0
11627,@ user gunaydnnnn.. musmutlu gunlerin olsun.. yureginden ckan degerli sozcuklerin icin cok mutlu oldum.. iyi varsn.. cok tesekkur ederim.. icten sevgimle guzel insan,0
40804,@ user pozitif yonden almazsak mumkun ... hitler ugrattg ykm yenilgi yeni bir dunya kurmad m ? hatta saddam yeni bir dunya kurmus saylabilir.malum soyguncular arkalarnda delil brakmamak icin seyi yakarlar .,0
42787,"benim kadar annemin ahi tutar sana . burnumdan getirdigin sut , onun sonucta . sa selamun aleykum ...",1
35302,0112 041 47 69 ( odemeler elden ) yalnz seni sevenleri sevmek sevgi degil takastr.. kastamonuescort # kastamonuescort,0
10777,@ user degerli # senanlatkaradeniz ailem ... aksamki etiketimiz # anlatkaradeniz ... elimden geldigince foto video dizide gecen sozleri paylasmaya calsyorum..paylasmlar begenip rt yapp destek olursanz cok sevinirim aksam mukemmel bir bolum bizi bekliyor,0
32744,@ user aynen kanka haberimiz yoktu ogrendik sayende sagolllshduejak,0
37070,@ user ulkenin yars apocu yars selocu oldu sizin yuzunuzden asdafgshshshs,0
21471,bos yapma emojisi zaman gelir tahmini ?,0
30689,"dokun , ellerin mi kor oldu cumlesini ackla bana gokhan turkmen ... simdi ? ha ? dalga m geciyorsunuz ? : d",0
27247,@ user dogum gunun kutlu olsun diledigin bir hayat yasaman dilegiyle,0
23266,su istanbulda sevdigim sey siparis vermek icin bi yeri aryosun adres sormuyolar once alsveris yaptgn bi yerse . yemin ederim harika hizmet tum turkiyeye gelsin . yemek sepeti hikaye,0
30872,hu ! kendi genclerimizi bile birbirine kus eder dusman eder olduk ! bunun hesabn nasl vereceksiniz !,0
31659,"dars samimi olmayp samimi gorunenlere , tevazu sahibi olmayp mutevaz taklanlara , surekli ustten bakan altta kimin oldugundan bihaber olanlara , sadece ben diyenlere .. # iyikivarsnyusuf",1
30010,"istesem tek bir lafmla yerle bir edecegim insann gozunun icine baka baka sustum . bir yenilgi degil , kabullenis . saatten sonrada hic konusmadm zaten",0
27584,"@ user sevgilim olacak , birde ozellik mi aryacam . abooooo",0
35140,tek becerdiginiz sey kaos yaratmak amk yeteneksizleri,1
40839,"@ user @ user babaannem dedemin elini operdi , ancak dedem ayakta olurdu . bizlerle bayramlasrken ayaga kalkard , bizler cocuk oldugumuz halde . annem babamn elini opmezdi , hos babam bize opturmezdi elini : ) videodaki arkadaslarn durumuysa berbat .",0
26557,"@ user @ user habere ragmen , once yaptklar herseye ragmen trabzon  % 60 oy alacak akp aday . asl trabzon  lulara yazklar olsun",1
46217,"eskiden gordugum , duydugum seyi anlamlandrmaya calsrdm artk hicbir seyi anlamlandramyorum gercekten bi anlam yok",0
30365,@ user @ user bana baska yazms mi bulsana anacim nolur shskshhshhhshhs,0
38363,yapay zeka analizcilerinden bktm yapay zeka insanlara zarar verecek mi uzun uzun flood yazms 300 liralk samsung telefon kullanan adamsn yapay zeka seni napsn boston dynamics robotlar seni gorse uzulup instagrama at portre fotonu ceker amk,1
20681,@ user degistirme benibrak herkes bildigi sevsinsen yarm yamalakben bildigim,0
26914,ilicimagdur ziyahocam yanls uygulamalarla bizler yllardr magdur edildik @ user @ user @ user,0
24100,@ user seni sevmek isteyecekler lutfen onlar oldur,0
40103,"bi  do doneminde yaplanlarada kars cktm  baslamyorlar m soze . yahu kac kisiniz allah askna adam nasl ibra oldu zaman ? maddeler , yetkiler nasl gecti nasl verildi zaman ? herkes do e kars ckms . vay anasn",0
40835,lisede snfta vardr bundan bitane skldkca tokat basmalk..ah ulan..,1
23063,@ user ozlem hanm bunu kemale nede tayfasna anlatamazsn kemal ack ck ben koltukda duracam yada partiyi bitirecem dercesine hareket ediyor adamn derdi secmen degil adam tek derdi koltuk .,1
15990,simdi farkl siirlerde yasar gibisin yuregimize dokundun guzel insan mekann cennet olsun # onurcanozcan,0
13011,aq yurdunda kahvalt mi sorun olur offf 2018in istanbul  unda ac kaldm lan,1
42620,caybas arse bir cift kangal kopegi,0
22785,@ user abi ben dm atamiyorum sen atar misin,0
24788,borkonut center'da yasam baslad ! yukselen degerde hemen yerinizi aln ! telefon : 0278 162 64 65 @ user # konut # is # isyeri # sal # borkonut # dergi # reklam # guvenli # konforlu # samsun # ishayat,0
36744,@ user anlamadm kanka kontenjanndasn favladm,0
27594,keske odam mutfakla birlesik olsa,0
33778,gunun tatsz olay : umumi tuvalette bir kadn beni gorunce irkilip `` buras kadnlar tuvaleti degil mi ? '' dedi .,0
22331,@ user @ user @ user istenmedigi yerede nasl gidiyor yuzsuz degil sesini duymak suratn sosyal medyada bile gormeye tahammulum kalmad artk kadar tiksiniyorum,1
11538,"gozume girdin emrah komiser , eger umrundaysa hayrl geceler",0
34520,"aksam 22:30 `` fener ol '' demeye hazr myz ? ev , araba bir cok odul kazanma sans . @ user @ user ortak yayn aksam 22:30 . odul kazanma sansi yakalarken , fenerbahcemize ( @ user ) destek olacagz fenerbahce win win gecesine son 3 saat 45 dakika .",0
