,text,hs
580,"user user bang user . kristen , istrinya muslim . , strategi . '",0
581,"presiden joko widodo ( jokowi ) membuka kongres 29 perhimpunan mahasiswa katolik republik indonesia ( pmkri ) . ; ; user berpesan konteks politik 2018 , menjaga kondisi . kontestasi politik diisi adu program gagasan ra",0
582,"user cebong kasih fakta bilang dusta , cebong dikasih dusta bilang realita , cebonger 's emang bikin gemes\xf0\x9f\x98\x82 ''",1
583,user user cina kafir mah ... bangsat lu ! ! dasar komunis ! ! ',1
584,user user user rakyat kaum bani cebong ',1
585,"gue nangis anjir , cupu lo fik ! '",1
586,kangen edan user user ',0
587,user ohh mami kontolku 3jari pusat aku..mungkin 3 ngentot mami.mami kecapaian ... ',0
588,"kuliah maroko , yg bilang anies `` super gubernur '' . ; jaga perasaan , gak enak klo bilang `` yg layak presiden '' : - )",0
589,"orang-orang maha nan suci maunya sih ? \n\npenghina presiden dilepas umur ngeluhnya nggak ditahan cina.\n\nkalau ditahan , ngeluhnya pemerintah orba.\n\nnjuk geleme piye , su ? '",1
590,ga salah user & amp ; user bilang antek aseng adiknya prabowo bilang prabowo pro amerika . url,1
591,"dijodohkan presiden , pengantin wanita tajikistan `` sedih ''",0
592,"peresmian pemberkatan gereja katolik hati kudus yesus batu gantung , ambon '",0
593,7 . kaga ngeliat `` ngerasa '' wkakak gua ngerasa tot sma setan ',0
594,rt user : eh wartawan selandia kampret berita kampret disebar wag . konferensi pers tdk dilakukan\xe2\x80\xa6 ',1
595,user user user user user pencitraan lu ... ah ... ... .prabowo msh tidur ... ..,1
596,"ustadz subki al-bughury , s. sos.i mendukung pilkada damai kab . sinjai hoax , ujaran kebencian isu sara , ..kalau ... ? ? ; user user user",0
597,rt user : # retweet\nsensasi ngentot cewek cantik berhijab ... \xf0\x9f\x98\x8d\n\n ( part1 ) \n\n # blowjob # kontol # hijab # ngentothijab # sepongkon\xe2\x80\xa6 ',0
598,user user user user user bro ciri2 cebong adu domba so lugu namanya cebong buzzer recehan yg begini\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ',1
599,( detikcom | buru-buru tolak wacana pilkada dprd ) # pemilu # pemilu2019,0
600,"fpi nyata , darul islam nyata user user isis tdk ada.. hnya propaganda politik",0
601,rt user prabowo sdh tua generasi muda yg blusukan jokowi msh muda blusukan diberbagai pulau,1
602,mohon maaf '' ; pemilihan presiden memilih ; bpk jokowi : like ; bpk prabowo : rt ;,0
603,"ga berani , sepertinya.minoritas tau pasrahh , pembalasan milik tuhan allah .",0
604,napadah shopee kampang ',1
605,"bu , perpustakaan orangnya bisu ya bu ? | hah ? emang knp nak ? | tuh diem2an , ga yg bersuara | -__- , '",0
606,lu baca bandingkan modal dgn hasil diperpanjang dasar antek asing,1
607,user kerjaan ? tugas prakarya seni budaya ? :3,0
608,user kolam buaya kagak qey ',0
609,user yu ... mari songsong presiden ditahun 2019,0
610,user user w bani ngepost milik orang nik -- '' ',0
611,user user cebong senang lihat kejayaan pk anis ttp sirik . yg parahnya klu junjungan dipuji habis habisan buruk . ',1
612,rt user : user klo busuk mawati beragama islam .. takut dg sendiri\ngejala gila nich nenek .. ',1
613,"salah obyek vital yg pengamanannya lemah gedung dpr . smg dgn disahkannya uu antiterorisme yg , dpr sasaran bom bunuh . amin . *tapi doa terkabul \xf0\x9f\x98\x89* '",0
614,jalan platform ya\ndi fb jalan\nbom gede klo dapet ',0
615,org katolik coba : ( ',0
616,user lo cacat ',1
617,user user user user user hahahaha roti buaya mah nikahan ',0
618,user user luhut bajingan ',1
619,me every night : \naaaaa anjeng gue malu bangsad . ilang aja . aaaaaaaaa . sih gue jijik banget . aaaaaaaaa . sih gue nggak danta . aaaaaaaaaaa . ilang aja . aaaaaaaaaaaaaaa . ',0
620,user ? ? \nalus nya puji . butut nya butut . goblog goblog . ',0
621,sabar gua mah adek2 kunyuk yg bau kek sempak kuda ',0
622,tuhan iblis . iblis tuhan . agama onta ',1
623,user user user user user user user user assalamu alaikm user tlng hrp bantuanx u kmi # korbanphkfreeport,0
624,rt user user jendral propaganda perang propaganda dgn jualan utamanya pki cinaisasi..,1
625,user ngentot donk ',0
626,"pesan presiden joko widodo , '' negara indonesia kuat ulama umaro beriringan '' . selengkapnya terlait pesan presiden simak video # jokowisilaturahmidenganulama.. # jokowicintaulama.. # jokowiaja",0
627,ngakak ! barisan cebong sakit hati pake isu saracen utk nyerang anies-sandi gagal dilantik,1
628,rt user user prabowo simulut busuk rizieq anies fadlizon fahri kumpulan sampah negara jd kelakuan kaya sampah,1
629,"bak orang indonesia tu , pelaburan wujudkan peluang perkerjaan , pelaburan penjajahan ekonomi . kesal . ubah selagi .",0
630,"user , knp tdk hindu nusantara , budha nusantara , khonghucu nusantara.kristen nusantars..whats wrong ? why ? coba argumennya prof ngopi & amp ; guyon2\xf0\x9f\x98\x82 '",0
631,aja 'orang berpendidikan ' berpikir ekonomi syari'ah ekonomi pembangunan ekstrimis,0
632,user blm buzzer idiot ... ',0
633,"mendengar suara bom , guntur , geledek , petir , gunung meletus mendengar suara tangismu berbuat apa-apa.\n # sidomi '",0
634,cagub jabar bicara toleransi muzakarah icmi jabar,0
635,manusia otak dungu yg teriak-teriak 'bubarkan pki ' buku dibaca ! ! jgn bodoh ! otak kosong mulut nyap nyap !,1
636,kisah pengemis yahudi buta\xf0\x9f\x98\xa2 ',0
637,"pelaksanaan , presiden jokowi promosi # asiangames2018 digencarkan user # ratas a ? i  ? a ? ? presiden promosi asian games gencara ? ? ; ;",0
638,user cebong emang jagonya bikin sebar hoax ',1
639,"kreatifitas masyarakat desa berdaya user tiada batas , meningkatkan prekonomian menghidupkan roda ekonomi mikro desa . ; salam berdaya desa sengon , prambanan . ; # sharinghappiness",0
640,pki lbh rame-rame antek komunis opini steitmen mengaburkan kebangkitan pki,1
641,"isu tgb zainul majdi , isu kesatuan : kuatkan ekonomi umat , sejahterahkan rakyat budayakan pancasila .",0
642,"gelap 5 , gelap kerana malam , gelap mata kerana buta , gelap otak tiada ilmu , gelap hati tiada agama , gelap hidup tiada kerja . '",0
643,revisi hukum pidana memasukkan klausul psk sukarela dibutuhkan . indonesia gencar mempromosikan surga wisata internasional senyatanya memagari ... url,0
644,rt rpgpedia `` gubernur jaman now rakyat pilih nomor 1 ; ; # kamiganjaryasin ; # kandangbant3ng ; ; salamnya ; # temannyarpg ; # namakurudy ; # temannyarudy,0
645,user woi bolot ',1
646,user bicaranya yg remeh temeh spt kalajengking krn belio tau oposisinya spt user nyinyir jd stress stroke ... krn emang dosen ga laku ... bacot gede hasil karya ga ... anak asuhnya mayor dungu,1
647,"`` keanekaragaman budaya , suku , agama , sesungguhnya kekayaan , a ? ? djarot hadapan peserta rakercabsus pdi_perjuangan kota gunungsitoli . ; ; # gubernurzamannow ; # djarotsihar2 ; # sumutpilih2djoss # djarotsiharmenang # gunungsitoli # pdiperjuangan",0
648,"rt user : user kalo pasar nemu tukang jualan pisang , makiin aja abangnya gara gara pendukung lgbt ! ! ! ! ! ! haduh\xe2\x80\xa6 '",0
649,user user user setipe dibelain . \nkata andalan `` cebong '' pemuas syahwatnya \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ',0
650,"ajak muslim cari muhammad , enak2 cocok2 penis bangsa susah",1
651,"user eh dungu , ngapain lu mensen2 gue , muter alun gue.\nlu forward berita analisa.\nkelompok maho yg cerdas wk wk wk '",1
652,user user user user hehe typical bani pekok . ga bs bantah trs danga dungu dah . ',1
653,user user user ~improvisasi lagu..al qur'an tafsir..masak susah mikir gituan..murotal improv..tilawatil qur'an improv..raut mukamu tafsir..cara kentutmu tafsir..cara ngentot aja tafsir..cara kawin tafsir ... ngaji yg bener. ! ! '',1
654,semoga orang2 wajah yg berseri2  ? ? ? # jumatberkah ; ; u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? ; wajah-wajaha ( orang-orang mukmin ) berseri-seri . ( al-qiyamah : 22 ) ; u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? u ? u ?  u ? 3u ? u ? u ? ; dana wajah-wajaha ( orang kafir ),0
655,user user panik ganti presiden g tau calonnya ! ups g berbuat ! ! ! ! ! dibawah kepemimpinan user koruptor tertangkap ! ! ! ganti presiden ! ! ! tau nego ! !,1
656,haruskah thread tki dimalaysia jam kerja 16jam ? sebenernya kilang jahanam betol ',1
657,. ; ekonomi : hancur ; subsidi : dicabut ; bbm : mahal ; listrik : tdk karuan ; sembako : terjangkau rakyat ; politik : kisruh ; agama : dinistakan ; kebijakan : tdk pro rakyat ; ham : terbengkalai ; leadership : lemah ; ; periode ?,1
658,user user indonesia menghormati as ! ! \n\nntu sape nyang kemaren ngomong ? ? \nwahhh dr roman2nye antek asing tuh ',1
659,"usir sepasang= asing-cina , , user user user user user user user selamatkenhutan",1
660,"fuh..bila orang cadang nak tutup tahfiz.\nmaka berbondong-bondong la manusia melayu kutuk habis-habisan agama islam katanya.tapi tengok rupa melalak yahudi , live kat socmed langit kat zouk.sola",0
661,dr. sam aliano ; ; calon presiden 2019. ; ; indonesia bebas hutang . a ? ? ; indonesia bubar pas kiamat . a ? ? ; umroh gratis 1 orang . a ? ?,0
662,user user user user pencipta hoaxs ya presiden wakilnya ',1
663,"*dari swasta katolik\n\nyoi tk sampe sma swasta katolik , ketemu temen itu2 aja 12++ , mikir yaudahlah 1-2 situ '",0
664,muncul antek antek pki dah berani muncul terang-terangan mudah-mudah pemerintah tinggal diam . url,1
665,"su pin siswi kelas 1c , smp katolik santo petrus , 1984 , istrinya ronaldo pardede siswa kelas 1a , smp katolik santo petrus , 1984 . '",0
666,"user kualitasnya gini bayar 31 mar , gratis mending pake antena nonton indos*ar \xf0\x9f\x98\xa3 url",0
667,user 1 . mengandung ekstrak lidah buaya \n2 . mengandung alkohol\n3 . memiliki manis\n4 . bereaksi obat lain\n5 . aman anak2 & amp ; bayi\n6 . kemasan finger off yg bersentuhan dgn luka\n7 . perih l,0
668,"islam indonesia dialog kebudayaan . alasan mendasar islam mudah berkembang , islam budaya dipertentangkan",0
669,user onta ya aku\xf0\x9f\x98\x92 ',0
670,"user sya khawatir lgi klo dek tsamara gak brnti ngetwit hal2 yg gak , . sya takut antusiasme rakyat merosot liat kader partai sperti , jdi rakyat tertarik lgi liat psi ? trust yg hil",0
671,perasaan walubi kalo umat budha indonesia yg usir bantai ? ? ?,1
672,user giliran ambruk planga plongo kaya ayam kena tetelo ? ? user ; ; # putin ; # prabowountukindonesia ; # 2019gantipresiden,1
673,beda kristen dg agama > yg percaya yesus sbg juruslamat & tuhan ! mk menerima roh kudus-sbg penolong & penghibur ! *bkn dg kekuatan qt*,0
674,presiden soeharto resmikan museum tmii,0
675,user user user lu nyindir de ? ? . # 2019gantipresiden,1
676,"jgn yg percaya dgn akun ini\n\n\xe2\x9e\xa1 user \n\xe2\x9e\xa1 wa 081381413774\n\nawal nya ga percaya sy buat\ncamsex , trus sy buktikan vc detik , pas suruh tf alesan nya neko2\n\n\xe2\xac\x87ni muka nya kaya monyet \xe2\xac\x87 url",1
677,"user user bicara sains nonton youtube , lakukan eksperimen , jgn nonton youtube yg dimodifikasi pembuatnya , hadeh pantes geblek '",1
678,presiden jokowi soft launching bandara kertajati 24 mei,0
679,"# pojoksatu polisi selidiki presiden # pks , unsur pidana",0
680,"user user kristen , teman yg gkjw . penerapan kehidupannya berbeda kristen yg indonesia daerah lain.\njadi , kultur budaya nusantara yg beragam tsb berkolaborasi dgn agama/k",0
681,"jokowi menyerah gantikan jokowi , lengserkan jokowi qishosjokowi url",1
682,"user nasdem bahan tertawaan anak indonesia . omongan kader2nya asbun . yg cawapres jokowi khayalan kader2 partai . rakyat ga yg peduli , kecuali # 2019gantipresiden",1
683,user user user user gini umat islam bodohi pake fiksi . alasan salman rusdhi mbuat `` the santanicverse '' berasal pembodohan . fiksi imanijer *angan2 . tujuan membela user nara,0
684,user user homo yg sial bajingan goblok ... gian amput anjing ditepi jalan tu ... ..semoga terima balasan nya ... ',1
685,mengajak anak-anak peledakan bom muncul orang memahami islam . tindakan keji.\n - aman abdurrahman ',0
686,"pacarnya bowie , cece si banci salon banci tampiln\xf0\x9f\xa4\xa3 url",0
687,"user udah dmcin ae zon , bilang kampang gitu . kesel bgst '",1
688,user alah kntl ',1
689,user gi ngocok memek say ',0
690,"rt user : babang dgn kontol tebel , jembut rimbun , colinya bikin ngiler \xf0\x9f\x98\xb0 user user user user\xe2\x80\xa6 '",0
691,user gue nyadar kalo situ ngefollowback . umroh ya ? oleh-oleh onta mekkah ? iya salam kenal dav . ',0
692,user bubarkan kpk biar leluasa koruptor memperkaya negri,1
693,"user user user susah bang , jawa uda dipegang jokowi , antek , sedihhh sih '",1
694,user rezim org kaya berani tampil layar kaca . mohon ambil tindakan user user,1
695,rt user mmg otoriter ! buktinya user ott ? pdhal dri partai politiknya byk ya ? user & user ditangkap smua ?,1
696,"dosa rumah privasi , tuhan . \n\ntapi , jgn mempengaruhi budaya songsang yg bersetuju denganmu jgnlah merosakkan sistem kekeluargaan normal manusia.\n\ntolak budaya lgbt \xf0\x9f\x8f\xb3\xef",0
697,user user user user user user user cebong badut nya china \xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81 dikipasin uang recehan galaknya main\xf0\x,1
698,"berkat solat mengaji berkat belajar ilmu dikembangkan kafir , lukman ?",1
699,"heran , budaya indonesia , orang arteria , fahri , fadli- yg jualannya teater- menerus narsum berita . kamera mencari teater , sengaja insentif monyet .",1
700,cepat ekor changbin hyunk . pengen dibully sampe titit darah penghabisan ',0
701,"cina non muslim yg dibantai ? tuh si user jg cina , usir jg .",1
702,user user user user user user user user user user user user user user user user user user user user salah,0
703,user + fed well\n+ memotivasi\n+ jarang rebutan bias\n+ dapet merch gampang lumayan murce\n\n- bilang lesbi\n- `` cowoknya cantik '' ',0
704,user iya ya bg user . lantas menyebut org yg bkn beragama islam dgn sebutan ? knp non muslim gk terima . aneh2 aja rezim ini.. zaman beye gk yg kek . # tepokjidat . ya sdh la intinya # 20,0
705,"orang ga tau islam , tp belagu asbun . ; ; pidato jokowi udah sesuai ayat qur'an : allah ubah nasib kaum kecuali mrk mengubahnya . ; ; kalo ganti presiden , rakyat yg mengganti . tuhan mengganti . kehendak rakyat ,",1
706,perasaan kemarin2 pake axis aman2 aja deh rumah . 2 minggu kacrut kali sih jaringannya -_-* ',1
707,gak enak bego dituduh-tuduh yg gak gue lakuin ! ',0
708,otak ? taruh dimana ? taruh congor lo ? ',1
709,user user si terdakwa penista agama alias si ahok babi jamban tuh morfotin uang rakyat jakarta,1
710,user lu bom gimana ? dah gua nih takut ',0
711,"yakinlah gabungan disokong berkesan ; ; tolonglah menolong ; ; kerana nikmat usaha ; ; , ; ; bangsa , agama negara . ; ; sokonglah pakatan harapan !",0
712,"user user , quran kitab sampah berbahaya , kekacauan",1
713,gils yg jual pc jucan 100 aja w mikir2 wkwkkw\nedan ',0
714,sadar gak lepas sepatu tp masi kaos kaki iku bau banget woiii yaampun kyk ambu silit ',0
715,user najis sok banget jutek iyuuuh . gua nyanyk aja.. ',1
716,`` masuk surga kecuali orang-orang yahudi nasrani '' . ( ) angan-angan kosong belaka '' ( qs 2:111 ) ',0
717,"user mata sipit , ya yg bilang petet semacamnya but i just love my eyes so much . '",0
718,bubarkan tuh dpr kpk ... aja bodoh nya,1
719,rt user : brondong smp kontol cakep ! croott url,0
720,tahu.. \nramai bisu.. \ntak mahu buang malu.. \ntakut kepala tembus peluru.. ',0
721,"aja yg pgn taeyong nct china jg hehe ( jgn hujat please cm pendapat aja ) . fansbase ty china gede dibandingkan member yg . tp pgn ty istirahat jg , tp pgn liat ty terusss \xe3\x85\xa0\xe3\x85\xa0\xe3\x85\xa0\xe3\x85\xa0\",0
722,"user perpres jkw drpd prepres sby buka matamu liat , jgn bacot bodoh2in fllwr ! '",1
723,"islam melarang kaum lelaki menyerupai kaum wanita , pakaian , perhiasan , perilaku , .",0
724,"# kualalumpur ayat al-quran dijadikan hujah ulama mengharamkan pemilihan muslim wakil rakyat , diteliti merujuk orang kafir memusuhi islam penganutnya .",0
725,"# tolakperprestka ; # tolakperprestka ; # 2019gantipresiden ; # 2019presidenbaru ; ; hai mahasiswa indonesia , nih hadiah lipstik kolor kakek tukang beca",1
726,user kelakar hahhaha mmg klaka pon sbb cerita cinta monyet skolah menengah \xf0\x9f\xa4\xa3 ',0
727,user user \xc2\xab diem lu buaya . ',0
728,pendukung rejim 2 periode viralin ceramah wawancaranya tgb ... \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ',0
729,user anak pmr calon dokter gk cupu : ' ( ``,0
730,"anggota dpr pamer dungu & biadab islam , quran merintahkan penggal kafir , laksanakan , bilang ham",1
731,penghina keluarga jokowi langsung diciduk giliran penghina prabowo sby dibiarin aja,1
732,user bani koplak nich gak dukung siwanbango bego ',1
733,"perbincangan terakhirnya presiden ,",0
734,hahahahhahaa silvy ohh silvy cacingan loe ahhh wkwkwkwkwkk # debatfinalpilkadajkt,1
735,user ayok kawan berangkat\nnaek delman onta\xf0\x9f\x98\x82 ',0
736,gubernur patuh lapor lhkpn # ganjaryasin1 # kamiganjaryasin,0
737,"user bukti radikal an hti fpi ? ! ; bukti orasi-orasinya hti fpi memfitnah caci maki pemerintah , polri ulama'/kyai-kyai ! ! ! ; dasar otak bebek pura-pura buta tuli isi otak junj",1
