,text,hs
2311,alternativ dummys,0
2312,welch wunder herkommen nichtmals richtige straen gibt . ja scheien denken-.-,0
2313,"genug deutsche , glucklich uber job ?",0
2314,"scheie : frag grad wohl benz aussehen wurde , kameltreiber designt ? windschutzscheibe nen sehschlitz , ne burka ? darf auspuffrohr mehr sehen ? kamel ( tier ) markten denen mu ja geschlechtsteil verborgen . konnte ja kamelficker aufpuffrohr personlichen befriedigung nutzen . ironiemodus off : p",1
2315,"scheie : frag grad wohl benz aussehen wurde , kameltreiber designt ? windschutzscheibe nen sehschlitz , ne burka ? darf auspuffrohr mehr sehen ? kamel ( tier ) markten denen mu ja geschlechtsteil verborgen . konnte ja kamelficker aufpuffrohr personlichen befriedigung nutzen . ironiemodus off : p",1
2316,hip-hop song fur . kampfansage bundesregierung . volk bekommen `` '' spuhren ! teilt lied zusagt horen : ) https : //www.youtube.com/watch ? v=w1mqewpu7vs,0
2317,"aktuell treiben altparteien her , mussen starker , endlich andert ! mussen ran ... alleine schaffen ! https : //www.facebook.com/photo.php ? fbid=1554444718203934 & set=a.1423777074604033.1073741828.100009152636106 & type=3 & theater",0
2318,"volk bekommt regierung , verdient - daruber mal nachdenken",0
2319,zornig betroffen gleichgultigkeit `` politiker '' volk gegenuber ! !,0
2320,lugner durfen gewahlt ! ! !,0
2321,interesse kommt erst kurz wahlen.dann zahlen stimmen.im moment uninteressant .,0
2322,"recht unrecht , widerstand pflicht !",0
2323,"wahler mehr , mussen asylanten her . ersten passe wurden schon verteilt , wer bleibt darf zukunft mitgestalten wahlen .",0
2324,"mal regierender politiker auge auge gegenuberstehen . mut denen aufbringen . wurde schnell begreifen , politik halte .",0
2325,"freunde ... wenig verpennt denken politiker . politiker sagen sagen gewissen kalkul `` normalen '' fremd weiterkommt . erinnern , `` oberen '' 3-4 jahren gesagt ? ? ? `` islam gehort deutschland '' ... '' deutschland einwanderungsland '' ... gleich macht gegensteuern mussen , aussagen eigentlich unterwusstsein pflanzen womit zukunft abzufinden . wende erzwingen heimatland form lieben ( schon ziemlich verfremdet worden ) fur immer verlieren - klar . vernunftig wahlen dabei mindeste tun mussen ...",0
2326,heit `` rechten spektrum '',0
2327,"deutschen rechts , ( einbezogen ) zumindest , fur asylis . nachtrag : gibts megarechte wenns ultrarechte gibt . rechts is rechts links is links",0
2328,wenigstens gibt 's paar normal denkende augen verschlieen merken richtung armes deutschland steuert .,0
2329,"recht unrecht , widerstand pflicht !",0
2330,selten infantiel geschreibenen unfug gelesen . zugeben amusiert : d frage vielleicht beantworten `` patrioten `` ultrarechts '' rechte ? mega- hyperrechts umgekehrt hyper mega ? '',0
2331,"lol , rechtspopulistisch , rechtsradikal ultrarechts . irgendwann geht steigerung hysterie mehr . superdupermegahyprrechte ? so-rechts-dass-sie-schon-wieder-links-sind ? ? geistige dunnschi linken echt mehr uberbieten . denke jedenfalls tag , gelingt , immer aufs neue uberraschen , dummer geht . dumm radikal dumm ultradumme",1
2332,"lol , rechtspopulistisch , rechtsradikal ultrarechts . irgendwann geht steigerung hysterie mehr . superdupermegahyprrechte ? so-rechts-dass-sie-schon-wieder-links-sind ? ? geistige dunnschi linken echt mehr uberbieten . denke jedenfalls tag , gelingt , immer aufs neue uberraschen , dummer geht . dumm radikal dumm ultradumme",1
2333,"problem , verfassungsbeschwerden genannten verfasser letzten jahren gescheitert solange leute gibt , deren honorar bezahlen , freuen . : - ) .",0
2334,verfassungsbeschwerde verfassung ? ? ? interessant . ..,0
2335,"ja beitrag gern gelesen , ultra-linker mist drubergeblendet !",1
2336,steigerung ultrarechts ? fairyrechts ^^,0
2337,"schon lustig lesen , burgerinitiativen schichten gesellschaft kommen , `` ultrarechte `` betitelt . ja `` neues deutschland `` nie serios aufgetreten .",0
2338,kostet ja nix,0
2339,kosten ... ja klasse ... .,0
2340,schafft arbeitsplatze ? ?,0
2341,fluchtling eigentlich alice umbenennen . wunderland fur deutschen pass . fur rentner zahlt kk fahrten .,0
2342,gar soviel fressen kotzen mochte ? ? ?,0
2343,"bezahlen bezahlen , gefragt , mafia",0
2344,"fraglich rechnungen bezahlt bekommen , kommunenkassen ja fst leer",0
2345,solange meckern statt handeln wahlen immer schlimmer !,0
2346,einfach krank ungerecht .,0
2347,steuerzahler gemolken .,0
2348,kommt wirtschaftsboom ! ! endlich n vorteil gefunden ...,0
2349,staune immer plotzlich geld herkommt asylanten versorgen unterzubringen . ganzen jahre geld fur wohnungsbau ahnliches . steuerzahler euro umdrehen reicht trotzdem . vater staat plotzlich millionenfach euros asylanten verteilen . geld wofur steuerzahler aufkommen,0
2350,leider wahr . paar wochen taxifahrer mannheim erzahlt .,0
2351,"wer bezahlt `` gutverdiener '' ? naturlich steuerzahler ! tun `` gerne '' zwei stundchen mehr arbeiten , steuern besser fur `` willkommenen '' fliessen konnen . ach ja , sieht dank ? scheinbar koln !",0
2352,fur umzuge rufen taxi verlangten taxifahrer zeug hoch whg tragt . geht einfach gut .,0
2353,nachsten wahlen altparteien wahlen ! !,0
2354,ei armutszeugis,0
2355,"kannst taglich schreiben / sagen , dummen naiven deutschen nie verstehen zahlen gerne problem , arbeit besserem lohn suchen ; ) sagen sogar eigenen freunde .. super ! ? = )",1
2356,einfach unfassbar ... ... .,0
2357,"2 gesundheitsreformen , wurden krankentransporte zusammengestrichen , obwohl 0,05 % krankenkassenkosten ausmachten . taxi & mietwagenbetrieb blieb strecke ! jetzigen transportmanahmen fur fluchtlinge kopf schutteln . , taxibetrieben gonne umsatz !",0
2358,gesammte politikerbrut mond schiessen unverantwortlich sofort ohefeige fur deutschen .,0
2359,ware schon gratis fahrten alten kranken deutschen rentnern spendieren wurden ach ne geht ja verga ja deutsche rentner,0
2360,ja wirtschaft kurbeln traurig wahr wer bezahlt steuerzahler ... .,0
2361,"fur deutschen krankenbzw rentner geld , fur wirtschaftsfluchtlinge lage tausende euro schlepper zuzahlen spilet deutschalnd geld rolle",0
2362,dummes deutschland ... ..,0
2363,"ja taxifahrer freut , nachstes jahr fahren taxi",0
2364,habsch gesehen : - ( bezahlen steuergeldern . : @,0
2365,"2017 wahlen geisteskranken regierung , geht deutschland endgultig !",1
2366,"2017 wahlen geisteskranken regierung , geht deutschland endgultig !",1
2367,gott vorgeschmack fur fachkrafte . mussen gefahren gewohnen schon mal zukunftigen dienstfahrten naturlich fahrer genau politiker ... ... ... ironie .,0
2368,"taxifahrer , job zukunft",0
2369,schei taxifahrer hande abhacken . ... berreichert eigenen volk,1
2370,schei taxifahrer hande abhacken . ... berreichert eigenen volk,1
2371,ja ja schon weit gegangen verlangen 100m bus bahn gehen mal 100m arzt ?,0
2372,wirtschafts bum cdu gesagt fachkrafte,0
2373,"sorry erika , widersprechen . wer bar bezahlt , befordert .",0
2374,frechheit..,0
2375,ehrgefuhl leib ... wurde prinzip schmarozzer fahren ... ? ? ?,1
2376,ehrgefuhl leib ... wurde prinzip schmarozzer fahren ... ? ? ?,1
2377,rettet eu erst mal spritpreise.. konnen niedrig bleiben . . durfen profitieren kleine burger nicht..,0
2378,"vergesst taxifahrer mindestlohn , wer bezahlt befordert . deutscher auslander . gibt genug deutsch , taxifahrt staat bezahlt bekommen , harz 4 empfanger lassen taxi amt fahren .",0
2379,... ... .raus > pack ! ! ! mussen fur moslempack arbeiten ! ! !,1
2380,... ... .raus > pack ! ! ! mussen fur moslempack arbeiten ! ! !,1
2381,deutschen kasse gebeten unverschamt,0
2382,fernsehen gesehen ( : sachsen-anhalt ) ? krankheit hartz gerutscht ...,0
2383,sage besser nicht s rechts,0
2384,armen alten brauchen transportschein,0
2385,"finden `` syrien '' `` fuss '' hierher , behorden ...",0
2386,eigentlich gleichstellungsprinzip ?,0
2387,top ?,0
2388,klasse ? ? !,0
2389,gut,0
2390,vorbildliches musterbeispiel differenzierten sachlichen respektvollen stellungnahme - mehr hinzuzufugen ... ! : - ),0
2391,"absolut top wurde wunschen , mehr menschen herr baumgartner mal offen ehrlich meinung sagen wurden ! ! !",0
2392,zweite osterreicher millionen jubelten ^^,0
2393,aussage `hut ab herr baumgartner` sie nagel kopf getroffen . leider gibt sooooo wenige sorte ! ! ! ! ! ( y ),0
2394,profi ? naja .,0
2395,stehen lassen ( 10x daumchen ),0
2396,richtig ?,0
2397,respekt ! ! ! ! ! ! ! ! !,0
2398,super ... .,0
2399,"chapeau felix , absolut richtig gerade ! ! ! herzlichst",0
2400,respekt . ... ...,0
2401,ganz .,0
2402,wort ... .stimmt,0
2403,100 % pure wahrheit !,0
2404,"gespannt , wann merkel rest facebookloschagenten problem betrachten tun , aufhort . jemanden vorgegangen , wahrheit sagt , vergewaltiger laufen frei rum , welt gerettet .",0
2405,danke felix baumgartner ! treffend differenziert formuliert !,0
2406,hey ... .du echt genial ! ! ! ! wunsche bleib ! ! !,0
2407,"superformuliert , kompliment , trifft exakt . vermisse vielen postings mal nachfrage  willkommenspolitik '' fluchtlingen , asylanten heimatland glaubhaft gemacht ... ... tauchen vermehrt aussagen , viele schwierigen gemacht , glaubten haus , auto , arbeit etc bekommen . woher ? ? ? kommt , menschen dran glauben ? ? ? wer dementsprechende vor-arbeit geleistet aussagen gemacht ? ? ? wer beantworten ? ? ? erst gestern tv gesendet , viele freiwillig zuruckgehen heimatland , haus , auto gibt wohl fuhlen ! ! ! !",0
2408,"gut , hut ab",0
2409,absolut treffend geschrieben ! !,0
2410,"hut ab , genau ! danke",0
2411,freue jedesmal klartext redet bzw schreibt,0
2412,"imprinzip ja richtig . mussen mal sehen furpolizisten grenze unmoglich , sofort entscheiden wer hilfe bekommt wer unrecht asyl .das nachste immer immer politiker kritisieren wirklich losung wissen , geht 90 % menschen europa . parteien ovp ostreich afd deutschland forderungen wirklich hilfreich . hore afd vorsitzende waffeneinsatz fluchtlinge grenzen mochte , frag weit leute gehen wurden , falls mal macht kommen",0
2413,... gefallt ... . !,0
2414,worte ... .. nenne mal klartext ! danke,0
2415,hut ab ?,0
2416,bleib genial,0
2417,"danke , herr baumgartner ! genau punkt .",0
2418,wahre worte ... mehr hinzuzufugen ! ! !,0
2419,"sagen , recht.ich denke genauso .",0
2420,"danke ! treffend punkt gebracht . fb-unsitte meinungen mies herabwurdigende kommentare geben , klugerer kopf mal gesagt . '' immer meinung aussagen menschen zuletzt kampfen frei aussern konnen '' . sinne gute hr . baumgartner",0
2421,gute worte,0
2422,danke fur statement !,0
2423,recht ! ! ! !,0
2424,mann absolut recht ! lesenswert !,0
2425,finde super respektvoll . danke,0
2426,beste mach ?,0
2427,"super beitrag , respekt ! ! !",0
2428,"verneige mann , samt meinung !",0
2429,respekt,0
2430,daumen hoch ! ! ! mann wurde gerne mal nan bier trinken ! ! ! wurde interresanter abend . spricht sicherheit mehrheit deutschen volkes seele . respekt,0
2431,sag denkst steh . macht ned immer freunde weis .passt,0
2432,suuuper ... endlich mal klartext promi mund verbieten lasst ! hater bestimmt cdu eingekauft stankern ! einfach ignorieren . hut ab ... menschen felix schamt tode wahrheit erkennen . werdet wundern europa untergehen !,0
2433,wenigstens mal eier mochte gern mutter theresas welt ! ! !,0
2434,"top-kommentar top-stellungnahme . vielen dank herr baumgartner . ganz wenigen , verstehen ! ( y )",0
2435,guter mann,0
2436,respekt ... ..,0
2437,"merkels selbstherrlicher wahnsinn beschert terrorismus antisemitismus ! ! ! souveranen staat gehort , grenzen schutzt . wann endlich geschieht unfahigen volksver- ( treter )",1
2438,"top , gesagt punkt gebracht , ! ! ! ! !",0
2439,richtige antwort,0
2440,"bloder typ - schwachsinnigen post , vollig bezug realitat verloren ! lieber irgendwo runter springen erwachsenen dinge einzumischen ; )",1
2441,"bloder typ - schwachsinnigen post , vollig bezug realitat verloren ! lieber irgendwo runter springen erwachsenen dinge einzumischen ; )",1
2442,einfach klasse ... .,0
2443,respekt ... sehe !,0
2444,"ganz genau schauts , super geschrieben ( y )",0
2445,"amerikaner selbsternannte weltpolizei grobe fehler , allein fur `` krebsgeschwur '' politischen , radikalen islamismus verantwortlich . islam bisher belegt friedliche religion ernst , ja sehen wieviele friedlichen , verfolgten fluchtlingen plotzlich seite stehen . islamisten ernst ... .",0
2446,erfrischend klare ehrliche aussage.danke .,0
2447,"grundsatzlich hast recht herr baumgartner - straffallig - hast nix gesagt ! ... hast guten texthelfer ! - is schon ok. - glaub , uberwuzzi ! ... ja hoch oben , kompliment ! ... i neidig - sollts wissen - gibts a echo ! ... immer , selber rausschreit ! - servas ! - a super bursch ! ... beim `` hoch hinaus '' hast ja vorbereitet !",0
2448,"meisten argumenten meinung ! ... lerne bitte meinung verstehen , akzeptieren , nachdenken !",0
2449,"bravo , problem gut punkt gebracht . vielen dank !",0
2450,beste letzter zeit gelesen !,0
2451,einzelne wort mochte unterstreichen ! danke !,0
2452,"prommi klarer politischer expertise , fur seltenheit . respekt .",0
2453,"respekt , baumi ! ! !",0
2454,deutschland geschafft 25 jahren einheit . asylanten vollig ideologie . bundesregierung presst volk immer mehr neuen steuern abgaben geld fur asylanten . vergessen eigene volk posten kleben .,0
2455,"gibt ernsthaft jemanden glaubt , text felix baumgartner personlich geschrieben wurde ? vermutlich eingesetzte ghostwriter text gefallen getan ? vielleicht mal besser pr experten red bull gefragt , bevor sinnvolle vorschlage unterbreitet viktor orban friedensnobelpreis verleihen . warum mittlerweile eigentlich senf themen abgeben , denen , ehrlich ware , schlichtweg wenig ahnung gesamtzusammenhange gar uberreien ? schuster , bleib leisten ! ",0
2456,recht recht !,0
2457,halt cooler typ -respekt . gru 8f9159b875678eb8,0
2458,"sagen , hut ab , genau ... leider begreifen hierzulande wenige ... funf zwolf land sv",0
2459,"... .zu schutzen , derzeitigen politik ... ! ! !",0
2460,gute antwort !,0
2461,"respekt , herr baumgartner .",0
2462,"mozart salzburg geboren , gehorte damaligen zeit bayern . ansonsten befurworte aussage . sowieso fan",0
2463,respekt ! ! !,0
2464,"stehen ! solange mund halten , ganze hirnlose merkel-system wehren gibt hoffnung ! kampfe fur land ! verbal ! deutsche wehrt , kinder , vergewaltigt ! !",1
2465,"stehen ! solange mund halten , ganze hirnlose merkel-system wehren gibt hoffnung ! kampfe fur land ! verbal ! deutsche wehrt , kinder , vergewaltigt ! !",1
2466,"respekt herr baumgartner , hochachtung ziehe hut . problem , merkel kommt ( r ) , . problem bundesregierung , groteil bevolkerung dafur bundesregierung macht danach richtet regierung wegen waehlerstimmen . spater kommt leider bose erwachen . leider ... ..",0
2467,wenigen beim namen nennt ruckgrat zeigt . hochachtung .,0
2468,spricht voll seele ! hochachtung !,0
2469,recht hast felix,0
2470,"richtig , zeit ! ! !",0
2471,endlich geht 's voran . ! ! !,0
2472,"geschehen , land merkel politik zerstort , land geteilt gehen plotzlich gegenseitig los freunden mitmenschen plotzlich feinde , gegeneinander ausgespielt . egal ziel merkel verfolgt mitteln gestoppt .",0
2473,merkel vasallen geschafft womit gerechnet . land teilen bevolkerung einander aufzuhetzen . finde reicht,0
2474,denke richter karlsruhe ablehen ...,0
2475,frau bezug realitat verloren schritte kalt lasst . ebenso schlimm turkische prasident erduhan .,0
2476,endlich,0
2477,zeit 5 12 !,0
2478,wunsche gutes gelingen .,0
2479,hoffentlich kommt ! ! ! hoffentlich nachsten besser ! ! ! !,0
2480,"bundesverfassungsgericht `` , , erikas gnaden .",0
2481,"maas meint , `` sachlich falsch '' .",0
2482,sicher uber 60./ ',0
2483,unterschreiben verbrecher loszuwerden ?,1
2484,unterschreiben verbrecher loszuwerden ?,1
2485,klappt gefeiert,0
2486,"juden muslems extrem religionen unserer geschichte gelernt , beschweren uber schlechte behandlung vergangenheit immer deutschland leben.mussen deutlicher altes anwenden ?",0
2487,tz gutmenschen kaputt klar sollen schusswaffen einsetzen notig immer kuschelkurs,0
2488,"grenze erfolgreich sichern , konsequent geschieht . notfall zieht polizist immer waffe .",0
2489,polizist schieen richtiger polizist,0
2490,lieber `` besorgten ( -nazi ) burger '' umgehen ... ossi-kakerlaken eh,1
2491,lieber `` besorgten ( -nazi ) burger '' umgehen ... ossi-kakerlaken eh,1
