,text,hs
2814,@ advystyles callate maldita zorra descerebrada puta come pollas chupa pollas insecto mierdata regenerada maldita hija mil putas mierdas gay infierno caca espantoso cara podrida cabello mierda maricona mierda pedaso puta estupido carajo mierda,1
2815,"@ dalasreview chabon callate rato re puta pario , tipo idiota ventajero sos , cortala tema , dieron famita , buena , dejate romper bolas",0
2816,hoy encontre persona origen mexicano habla espanol ( aqui bien ) nacido aqui ? venido mojado mexico indocumentado hable espanol ? jodas maldito cara vender tamales puebla,1
2817,guera ?,0
2818,@ mujerlunabella negra si bien puta hagas promocion pa unico quieres pinche trio,1
2819,"jornada : trump : veleidad hostil https : //t.co/obde7kfwj7 trump refirio , ocacion , indocumentados general . mexico tambien cientos miles delincuentes migrantes centroamerica , cometiendo delitos .",1
2820,malditos arabes devolveram cazares !,1
2821,@ martinezlleixa @ 1daniel197 callate hijo perra,0
2822,@ vilgefortz_ ensenaron hijos puta dejarlos bien muertos .,0
2823,"hijo mil puta . ensenarlo volar ser mierda , bronca weon https : //t.co/sm3vgeph3p",0
2824,"vaya perla sabiduria gentuza :  tan malo refugiados musulmanes violen mujeres suecas , cultural  - barbro sorman ( diputada socialista feminista . fuente : https : //t.co/rkqejtndrb",1
2825,@ giiiiiiil99 @ maria94betis si novia sevillista puta mas cantado,1
2826,"puta mierda vida vacia teneis , andais pendiente cada vez respiro 'ir ensenarselo adri . ' primero . mio , eligio irse persona , buena mala manera . debo explicaciones haga +",0
2827,vaya brutal acoso hechizos merecian .,0
2828,quejan 'acoso ' hacen tipo publicidad ... . ahi van todas 'provocar atraccion masculina ' https : //t.co/btzgelfrn1,1
2829,vez acuerdo . preocupa giro hacia derecha tomando politica israeli . ciudadania civica etnica . preservacion cultura palestina igualdad derechos arabes . quisiera ver israel/palestina . https : //t.co/lde7tw2iam,0
2830,"@ nanyfe @ echarripablo1 sabes hija puta ? , mereces pase vos , agarre gendarme enroscado , vacie gas pimienta cara , manosee tetas , culo concha , dos dias cana mientras juez allana domi",1
2831,`` verga critiquen `` '' arabe '' '' xq finde bailan todos.. '',0
2832,"@ danielanatt callate perra traicionera , encima q cuento , ahora menos cuento habla mano natalie",1
2833,harta  artista banco anos burlas  importa puta madre callate boca tweet va hacer cambien opinion .,0
2834,"cuantos peruanos oportunidades trabajo dan veneco ? costo vida altisimo sueldos van suelos , alguien reparo ? inmigrante gana mitad/menos ciudadano peruano ello trabajo remunerado debe ser",1
2835,"moda negratas ponen nombre falso mujer blanca , luego sua fotos . quieren enganar . https : //t.co/npg3lq1yra",0
2836,@ juncoscataa ninguna mujer puta diga rancio,0
2837,"@ alfredojalifer_ saludos master , emiratos arabes unidos dispone reabrir embajada damasco https : //t.co/jzefz6psx8",0
2838,@ pachuvisconti @ ailencabelier callate ligas vos tambien bolsa escoria,0
2839,"amiga querida , deseo cumpla ano mucha felicidad aprendizaje , bendecida sigas irradiando gran ser . quiero ! feliz cumpleanos ! guera hermosa abrazos @ bbsbetty https : //t.co/vt1oyzagr7",0
2840,@ humorethan callate boca puta odio,1
2841,"inmigracion africa paises arebes estrategia entrar europa atacarla dentro hace mil anos hicieron barbaros destruir imperio romano , islan ataca europa lacsa leyes desunida . marina lepen razon , d inmigrantes https : //t.co/nzduyei7x5",1
2842,tianguis gueros https : //t.co/wuea3asajb,0
2843,rata guera piloteando terreneando,1
2844,unica diferencia donald trump pablo casado primero considera segundo espalda mojada .,0
2845,novia hermosa hijos perra https : //t.co/zyf0z9ihai,0
2846,-en parecen mujeres delfines ? -en cree inteligencia demostrado aun .,1
2847,@ pablomijangos41 @ denisedresserg callate hijo puta si gusta abrete,0
2848,"@ sofiaarranz_ @ carmela_garcia_ callate zorra , suficientes enemigos .",1
2849,humormachistahttp : //twitpic.com/c6q5k - # humor,0
2850,zorra @ laufer4 riendose cara mica mientras lloraba ala careta,1
2851,@ rhcarrillodea callate puta boca jugado bien saes https : //t.co/njrfrukfxi,0
2852,@ oficialyuri hecho dios vomita tibios . tibia . hipocrita . puta escondidas . doble moral . vomitada https : //t.co/noohoxp11u,1
2853,`` mejor rallo : mete jardines lectores habituales . `` `` pablo casado equivoca inmigracion '' '' . https : //t.co/skmvcrqca9 '',0
2854,sirio-libanes narco-terrorista cretino colombiano indocumentado titere cuba ... par malditas piltrafas gobiernan venezuela ... https : //t.co/kmu1rsch5c,1
2855,razon dice @ houstontx @ southwestkey puede abrir pronto centro detencion ninos indocumentados # houston aun @ firechiefofhfd dice compania permiso operar hotel refugio mas @ telemundohou 5pm https : //t.co/hbtab0mn6s,0
2856,@ yaniimansilla14 puta deja ensenarle chica,1
2857,"ay inmigrantes vienen aqui vivir publico , cobrando robando , ademas titulos universitarios falsos !",1
2858,"@ vilxsouvenir perra luce tan perra agarra . quiero bebe , proceso siendo increible , siguiente paso maquillaje , vas quedar perfecta .",1
2859,"pregunta : cuanto incide desempleo sectores mas basicos economia presencia inmigrantes ? si puedo hacer pregunta , jodidos .",1
2860,@ kleopatreus bien perra,1
2861,alguien diga eusebio pongan janu ensenarle diblar odriozola puta idea .,0
2862,putos moros violadores . https : //t.co/zvr41m68xf,1
2863,mismo sintio miare muchas chicas mas sufrieron acoso mentiras . imbecil . puto asco https : //t.co/o7do7eursp,0
2864,pego fierro cara doblas culia imaginate dura tenes,0
2865,# espanacontrolfronteras gobierno antepone migrantes subsaharianos fuerzas orden-guardia civil - ... gobierno miserable . https : //t.co/rl3g2kttri,0
2866,guarra buscando abuelo ventana https : //t.co/a21y8evnua https : //t.co/emke1ub5ja,1
2867,"@ conchetta9 bien sabes inmigracion europa gente origen arabe movimiento impulsado soros sionistas crear caos ahi , europa . venganza ancestral judios vaticanos romanos ( ano 70 arrase hierosalem ) . arrasar ahora vaticano . https : //t.co/wxj499wa9d",1
2868,@ milagrosfe vos extranas solo amigas perra . callate,1
2869,"@ anaisbernal logico , escoria gente ...",0
2870,@ _anapastor_ haz busqueda twitter filtro 'ana pastor guarra ' veras cuantos perfiles okupas . ejemplo : https : //t.co/szz9edzamr,0
2871,"inmigrante hace cualquier cosilla : joder vaya plaga , peligro , arriba espana misma gente espanoles violan grupo chica : seguro violacion ? mira caso moros mierda",1
2872,"`` tema `` '' arabe `` '' ecko papichamp da tanta gracia , nota muchachas nocion puto medio torso ''",0
2873,"david guetta acaba hacer bueno enrique iglesias . jajaja ( hijo puta gabacho , dicho )",0
2874,@ natalia_mhg llegas decir viole arbol pego pina cara va dejar marca milanesa batman ahre,0
2875,"eagle pass , tx . arrestan 48 indocumentados escondidos casa seguridad ubicada sector quintas fronterizas .",0
2876,"@ siraallwhite @ barbijaputa ? mujeres mismos derechos ? igualdad ? joder puta escoria , radicales , anticristo ! !",0
2877,@ aguscrisalidee @ elisacarrio callate negra puta . segui choripaneando .,1
2878,"`` falacia porcion trabajo : gusta pensiones ; , inmigracion . `` `` riqueza crea , reparte '' '' , @ manuj_hidalgo https : //t.co/aeeontc7co ''",0
2879,guero vida  https : //t.co/qlw2h23wni,0
2880,"aqui viven 200 refugiados sirios , afganistanos , etc . llegados traunreut , alemania . https : //t.co/er6nmhv43k",0
2881,@ lopezdoriga puta gobierno @ pri_nacional bot ...,1
2882,"@ anaisbernal problema ser imbecil serlo , demostrarlo . https : //t.co/qthkkrnppw",0
2883,"callada ayer apetecia tener enfadarme . parece puta verguenza grabe idols llegar funeral poder discutir luego ido , , cara traian sido primero .",0
2884,"pablo casado , tomando huellas dactilres negratas , si escapan . camara dedos indice corazon ... https : //t.co/8k65f2r9d8",1
2885,subfusil voy valla ceuta . tractoria . pasaran,1
2886,@ andrefcarmona @ valeejurado perra,1
2887,@ drodriguezven callate jeta mardito feto ambulante . vas morir perra hija gran puta .,0
2888,"acoso mas , intento violacion menor edad . dice marta lamas bien pudo haber repetido machiprogre abre puerta usen opinion 'calificada ' justificar abusos . https : //t.co/guq0cd2okx",0
2889,dije calles puta prra sucia panocha apestosa .,1
2890,"si ven senora guera vestida tenista plaza , seguro machin dineros .",0
2891,novia puta merienda,1
2892,@ bolaporno @ belgris deja escribir burradas ... usa imbeciles manitos cascartela pensando polla @ belgris,0
2893,@ evelynalcaldesa alcaldesa extranjeros estan vendiendo calles fiscalizan si estan legal pais deportan si estan indocumentados bien trabajo calles providencia parecian interminables ferias,1
2894,gracias # mastercasado hoy hablaremos # inmigracion ilegal traiciones # independentistas # terroristas celebran puesta libertad 1000 anos tiempo . voy comer . avisenme si interesante,0
2895,"@ zonazulsatelite disfruta evento ! ! organizamos , banquetes , menu tiempos , flautas , taquizas , tacos arabes , pastas , bar ensalada , waffles bar , etc , gusto atendemos 5554383714 https : //t.co/v6jzmmwee1",0
2896,"gustaria participar peli porno ? buscamos perfil , tia guarra ojos bonitos guapa  hostia , esforzado , sigue intentandolo https : //t.co/a8pnvpxqht",1
2897,"`` pp exige gobierno `` '' solucion urgente inmigracion legal , ordenada demagogias '' '' - https : //t.co/k8rdqwbeoq ''",0
2898,`` foto guardia civil atacado acido salvajes valla https : //t.co/3bxsmnlwjk sale `` '' secta '' '' ningun medio controlado tirano mundialista soros . https : //t.co/kjnhfinntw '',0
2899,temazo arabe,0
2900,"@ launionam800 mas imbecil mas alto ... guarra , par analfabetos funcionales ... instigadores apologistas violencia ... ! ! !",0
2901,"aca ven hablan espanol , mas sudaca conseguis .",1
2902,"@ alexacamejo callate puta , si encanta verme",1
2903,negratas 6 patas https : //t.co/ilc3uqea61,1
2904,quiero vivir suecia lastima arabe mierda : (,1
2905,gusto video @ youtube https : //t.co/tf6iuopew0 maquillaje arabe / kim kardashian - arab makeup kim kardashian inspired,0
2906,@ wikitetas_culos movimiento semen apoya tetas . rt difundir campana !,1
2907,@ troncomachin calles puta mierda https : //t.co/65ovowg1by,1
2908,grabenselo cabeza baekhyun ninguna gata puta zorra mujer hombre saben gracias,0
2909,@ titohunterlol callate q viernes t vas llevar punetazo trozo d escoria,0
2910,@ ariisayago ay callate perra si siempre voy casa bueno hiba hsce cuanto voy jajajaj,1
2911,"aumentan remesas junio ascendieron 3 mil 141 millones dolares , incremento anual 23.1 % # remesasfamiliares # migrantes # indocumentados # entera2 @ rayoven jl https : //t.co/s3rikfrxnb",0
2912,"@ cristobaisoria_ come mierda , chupa pollas , imbecil cobarde das cara equipo saliste ayer tipico cobarde malnacidos . algun dia tendre frente partiremos cara mereces hijo puta",0
2913,# finalgh hijos puta tongazo final ... ..yang merecia,0
2914,"@ guille_1128 suda , callate muerete puta vez , pedazo escoria humana",0
2915,@ agussslarrosa callate perra q t haces llamar mejor amiga zorra orto aprende escribir chau,1
2916,serie jesus hdez-guero obtuvo v beca jacobo tosio & gt ; & gt ; & gt ; https : //t.co/yeq2frjwiv,0
2917,"bitch , perra ' atte reb",1
2918,@ marta04104594 embestir fuerza q chilles sentir mi.polla cono humedo,0
2919,"@ valencianoshoy @ drodriguezven delci puta , prepago 5 pesos piaso mierda",1
2920,@ jdanceinthedark puta levanta cono puta busca trabajo puta consigue negocio puta chupa polla puta,1
2921,"asco repulsa levantan jefes arabes , pajas mentales machismo rancio.. arabia saudita condena mujer dos anos carcel abrazar cantante https : //t.co/fmrbeiajjz",1
2922,tipico : si chica cae chica puta solo cae bien,1
2923,perro perra cobarde pedacito mierda vi dor .,0
2924,necesarias temporales subidas impuestos gabinete rajoy acabaran manipulaciones inmigrantes # generandoconfianza,0
2925,@ sketchshanice calles puta sadboy cojones,1
2926,"cierra puta boca , manos manchadas sangre habla ensenaron padres ? https : //t.co/dchef9mmq6",0
2927,sos malparida mereces ser feliz puta puta puta,1
2928,"@ ohmxrvel si merecia , piel alguien sufrio acoso facil . darle oportunidad nuevas actrices",0
2929,"@ agosblanco13 cabe , mereces zorra",1
2930,"@ ingridcoronado callate perra , recalentado echan directivos tv azteca cada pasas brincando verga verga , dejaste fernando , encanta puteria",1
2931,espana crea primer 'campo refugiados ' bahia algeciras . inmigrantes ilegales https : //t.co/sc3hceu7wb sanchez dimision elecciones ! !,0
2932,manteros subsaharianos corren sillazos policia https : //t.co/oxy9zhnw5y via @ periodistadigit,1
2933,"@ feerchavela_ obvio mejor amiga siempre siempre , zorra",1
2934,@ albiol_xg @ ppcatalunya @ alevysoler 'acoso injustificable ' unas personas q siguen acto ensenando mobil imagen lazo ! ademas..amarillo !,0
2935,@ uranioceioso @ istar57_ zorra favorita,1
2936,@ yungpichaku @ 3adawiyaaa problema puta x,1
2937,"@ estefcastillos ojala vayas infierno , vida mereces puta .",1
2938,"@ ragaazza pollaicas = polladas , tonterias , sinsentidos",0
2939,perra racista enorme sentimiento inferioridad . venir twitter buscando protagonismo costa soltar mierda aprovechando desgracia . deseo ultima noche vida vayas dormir . https : //t.co/yvb67xliod,1
2940,"puta madre puta madre llorando . sabia ibas ganar , poniendo todi . re mereces , tan feliz . deseaba ganadora . @ twogayghosts https : //t.co/gp3spysnkg",0
2941,"digo atragantandote polla hundido culo . bueno , caerias . https : //t.co/cgloowucnx",0
2942,"@ pablosobrado7 claro , subnormal retrasado venido planeta . voy ir puta casa romperte brazo .",0
2943,"igual sucios , hijos puta vais predicando valores . mereceis llevar ninguna camiseta , retiro @ sergioramos @ danicarvajal92 # elclasico",0
2944,si normal dejenme decirles momento pais expulsa refugiados migrantes cosa normal ... .,0
2945,"patetico , vergonzosa historia chile , pais tercer mundo sometido usa puso somoza , trujillo pateticos dictadores sudacas https : //t.co/hoi439sy8j",1
2946,ayer 18 disfraces mas guita grupo disfrazo jeque arabe,0
2947,"@ elisacarrio concha madre hija mil puta ! ! ! mas , mereces",1
2948,@ lovatospriority callate puta primera darle like,1
2949,pueden inmigrantes refugiados remediar despoblacion espanola ? https : //t.co/k08jbsfiqp # curiosidad,0
2950,"joder nena follame sabes , muevete , aprieta polla cono piedad , abrazo , pego pezones pecho mientras beso , gemidos boca https : //t.co/nbxmkat2pd",0
2951,@ todonoticias callate hijo puta mentiroso pelotudo seguis mintiendo ladron andate argentina,0
2952,@ patricionavia @ ferperezc callate weon vendio . si trabajaramos hijo gran puta !,0
2953,"twitter celeste celular puedo creer poner 'milton callate ' llene favs , puta madre",0
2954,@ shariit_rgueez @ _axxelo callate . bien zorra .,1
2955,@ poderfeminazi ! cojones !,0
2956,emiratos arabes dubai international financial centre quieren crear primer sistema resolucion disputas basado blockchain integrado sistema judicial https : //t.co/umwbdfprnw,0
2957,@ pabloagustin @ barbarammzz @ micasuarez12 callate ... perra https : //t.co/qm6enxgxls,1
2958,@ lajornadamaya si denuncian acoso sexual.le quitan derechos sindicales . naciste imbecil remedio . @ observa_tuimss @ tu_imss,0
2959,dejate webiar zorra mal parida tiro weas vkook cara maria javiera voy sacar ctm https : //t.co/ofeh8w3gor,1
2960,"puta madre ... .. mujer recontra imbecil pagarle impuestos ... hacen saber jefa samurai recibio dinero sucio convence mas , luchar korrupcion ... sacate mierda cabeza ... mujer https : //t.co/ryxaq6ysrq",1
2961,saltan valla # ceuta grito 'racistas ' . https : //t.co/s6ursjjugy,0
